id	orf	name	essentiality	mbio Call	orthologs	pathways	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc	logfc
RVBD2524c:fas	RVBD2524c	fas	Essential	ES	MSMEG4757	Fatty acid biosynthesis	357	6.5442e-10	1.1903e-06	0.000261	1	100	-0.82076	0.89023	0.83458	1.0	3512	2	1.6657	-0.82076
RVBD3794:embA	RVBD3794	embA	Essential	ES	MSMEG6388	Arabinogalactan biosynthesis - Mycobacterium	181	4.6944e-09	1.1903e-06	0.000261	2	53	-0.95115	0.14814	0.14535	0.89028	558	3	1.7398	-0.95115
RVBD3043c:ctaD	RVBD3043c	ctaD	Essential	ES	MSMEG4437	Oxidative phosphorylation	77	4.7169e-09	1.1903e-06	0.000261	3	31	-0.78375	0.16276	0.13255	0.886283	607	1	2.1619	-0.78375
RVBD1348:irtA	RVBD1348	irtA	Essential	ESD	MSMEG6554	ABC transporters	214	1.1398e-07	1.1903e-06	0.000261	4	65	-0.75089	0.2881	0.34202	1.0	1074	2	1.7515	-0.75089
RVBD2196:qcrB	RVBD2196	qcrB	Essential	GD	MSMEG4263	Oxidative phosphorylation	91	1.7981e-07	1.1903e-06	0.000261	5	33	-0.90993	0.066454	0.060143	0.833779	263	2	1.9833	-0.90993
RVBD0014c:pknB	RVBD0014c	pknB	Essential	ES	MSMEG0028		80	2.9826e-07	1.1903e-06	0.000261	6	30	-0.86103	0.87009	0.77531	1.0	3428	0	0.0	-0.86103
RVBD2193:ctaE	RVBD2193	ctaE	Essential	GD	MSMEG4260	Oxidative phosphorylation	35	8.1085e-07	1.1903e-06	0.000261	7	13	-0.93449	0.30305	0.25276	0.945288	1134	1	1.0911	-0.93449
RVBD3645:RVBD3645	RVBD3645	RVBD3645	Essential	ES	MSMEG6154	Purine metabolism	85	9.0463e-07	1.1903e-06	0.000261	8	28	-1.0803	0.21844	0.23794	0.935564	817	2	1.5641	-1.0803
RVBD3859c:gltB	RVBD3859c	gltB	Essential	ES	MSMEG6459	"Nitrogen metabolism,""Alanine, aspartate and glutamate metabolism"""	122	2.247e-06	1.1903e-06	0.000261	9	37	-1.0055	0.0019389	0.00099153	0.319374	15	4	2.278	-1.0055
RVBD3436c:glmS	RVBD3436c	glmS	Essential	ES	MSMEG1568	"Amino sugar and nucleotide sugar metabolism,""Alanine, aspartate and glutamate metabolism"""	87	2.7942e-06	1.1903e-06	0.000261	10	31	-0.73451	0.93778	0.86849	1.0	3726	0	0.0	-0.73451
RVBD0338c:RVBD0338c	RVBD0338c	RVBD0338c	Essential	ES	MSMEG0690		219	3.501e-06	1.1903e-06	0.000261	11	53	-1.0445	0.086427	0.12363	0.870022	336	4	1.9357	-1.0445
RVBD3909:RVBD3909	RVBD3909	RVBD3909	Essential	ES	MSMEG6928		148	3.6578e-06	1.1903e-06	0.000261	12	41	-0.99427	0.7553	0.61944	1.0	2974	1	1.597	-0.99427
RVBD3921c:RVBD3921c	RVBD3921c	RVBD3921c	Essential	ESD	MSMEG6942	Protein export,Bacterial secretion system,Quorum sensing	40	4.2516e-06	3.5709e-06	0.000707	13	16	-0.73538	0.85118	0.78449	1.0	3366	0	0.0	-0.73538
RVBD2592c:ruvB	RVBD2592c	ruvB	Essential	GD	MSMEG2945	Homologous recombination	33	5.2423e-06	1.1903e-06	0.000261	14	16	-0.79901	0.0037287	0.0031269	0.325124	28	2	2.4113	-0.79901
RVBD2476c:gdh	RVBD2476c	gdh	NonEssential	NE	MSMEG4699	"Nitrogen metabolism,""Alanine, aspartate and glutamate metabolism"",Arginine biosynthesis,Taurine and hypotaurine metabolism"	36	5.7756e-06	1.1903e-06	0.000261	15	17	-0.96897	0.31814	0.2594	0.946357	1187	1	1.3332	-0.96897
RVBD1223:htrA	RVBD1223	htrA	Essential	ES	MSMEG5070		23	1.2558e-05	1.1903e-06	0.000261	16	11	-1.033	0.11761	0.088146	0.868088	448	1	1.8654	-1.033
RVBD0384c:clpB	RVBD0384c	clpB	Essential	GD	MSMEG0732		113	1.6853e-05	1.1903e-06	0.000261	17	35	-0.91592	0.22078	0.20686	0.907544	825	2	1.7376	-0.91592
RVBD3596c:clpC1	RVBD3596c	clpC1	Essential	ES	MSMEG6091		45	1.7913e-05	1.1903e-06	0.000261	18	13	-1.2841	0.61781	0.55601	1.0	2385	0	0.0	-1.2841
RVBD0350:dnaK	RVBD0350	dnaK	Essential	ES	MSMEG0709	RNA degradation,Tuberculosis	69	1.8023e-05	1.1903e-06	0.000261	19	25	-0.76299	0.59349	0.46277	1.0	2284	0	0.0	-0.76299
RVBD2838c:rbfA	RVBD2838c	rbfA	NonEssential	NE	MSMEG2629		5	1.8738e-05	5.9515e-06	0.001031	20	4	-1.178	0.97035	0.98872	1.0	3873	0	0.0	-1.178
