id	orf	name	essentiality	mbio Call	orthologs	pathways	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc	logfc
RVBD3596c:clpC1	RVBD3596c	clpC1	Essential	ES	MSMEG6091		165	7.6966e-78	1.1818e-06	5.4e-05	1	140	-1.7531	0.99085	0.99973	1.0	3934	2	0.66335	-1.7531
RVBD2150c:ftsZ	RVBD2150c	ftsZ	Essential	ES	MSMEG4222		78	8.5492e-49	1.1818e-06	5.4e-05	2	68	-2.0012	1.0	1.0	1.0	4013	0	0.0	-2.0012
RVBD1547:dnaE1	RVBD1547	dnaE1	Essential	ES	MSMEG3178	DNA replication,Mismatch repair,Homologous recombination	363	3.6934e-43	1.1818e-06	5.4e-05	3	194	-1.2752	0.40818	0.80624	1.0	2022	17	0.52377	-1.2752
RVBD0005:gyrB	RVBD0005	gyrB	Essential	ES	MSMEG0005		119	8.9721e-39	1.1818e-06	5.4e-05	4	84	-1.4649	1.0	1.0	1.0	4009	1	0.30927	-1.4649
RVBD0001:dnaA	RVBD0001	dnaA	Essential	ES	MSMEG6947	Two-component system	101	9.0978e-39	1.1818e-06	5.4e-05	5	74	-1.529	0.96336	0.99858	1.0	3812	3	0.72422	-1.529
RVBD0732:secY	RVBD0732	secY	Essential	ES	MSMEG1483	Protein export,Bacterial secretion system,Quorum sensing	163	1.0227999999999999e-38	1.1818e-06	5.4e-05	6	105	-1.335	0.83	0.98523	1.0	3330	9	0.40067	-1.335
RVBD1828:RVBD1828	RVBD1828	RVBD1828	Essential	GD	MSMEG3646		106	1.1815999999999998e-38	1.1818e-06	5.4e-05	7	81	-1.4577	1.0	1.0	1.0	4008	2	0.35282	-1.4577
RVBD0206c:mmpL3	RVBD0206c	mmpL3	Essential	ESD	MSMEG0250		287	1.4934e-37	1.1818e-06	5.4e-05	8	157	-1.0483	0.94516	0.99753	1.0	3752	10	0.65502	-1.0483
RVBD0006:gyrA	RVBD0006	gyrA	Essential	ES	MSMEG0006		198	1.3382e-35	1.1818e-06	5.4e-05	9	113	-0.79356	0.99252	0.99978	1.0	3945	10	0.40069	-0.79356
RVBD0667:rpoB	RVBD0667	rpoB	Essential	ES	MSMEG1367	RNA polymerase	303	9.035800000000001e-35	1.1818e-06	5.4e-05	10	169	-0.94834	0.99969	0.99999	1.0	3997	12	0.51438	-0.94834
RVBD3051c:nrdE	RVBD3051c	nrdE	Essential	ES	MSMEG2299	Purine metabolism,Pyrimidine metabolism	176	2.052e-32	1.1818e-06	5.4e-05	11	106	-1.2208	0.28014	0.67171	1.0	1597	8	0.62658	-1.2208
