id	orf	name	essentiality	mbio Call	orthologs	pathways	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc	logfc
RVBD0338c:RVBD0338c	RVBD0338c	RVBD0338c	Essential	ES	MSMEG0690		281	2.2863e-26	1.1838e-06	0.00013	1	196	-1.0483	0.98951	1.0	1.0	3916	18	0.60649	-1.0483
RVBD1594:nadA	RVBD1594	nadA	Essential	ES	MSMEG3199	Nicotinate and nicotinamide metabolism	102	3.0691e-23	1.1838e-06	0.00013	2	83	-1.0784	1.0	1.0	1.0	4003	2	0.49371	-1.0784
RVBD1477:ripA	RVBD1477	ripA	Essential	ESD	MSMEG3145		109	5.0069e-22	1.1838e-06	0.00013	3	78	-1.3386	0.21611	0.90011	1.0	1799	8	0.37589	-1.3386
RVBD3246c:mtrA	RVBD3246c	mtrA	Essential	ES	MSMEG1874	Two-component system	51	6.590799999999999e-22	1.1838e-06	0.00013	4	41	-2.2403	0.99348	0.99998	1.0	3941	5	0.50511	-2.2403
RVBD3645:RVBD3645	RVBD3645	RVBD3645	Essential	ES	MSMEG6154	Purine metabolism	148	7.5512e-22	1.1838e-06	0.00013	5	110	-1.1177	0.81307	0.99926	1.0	3408	10	0.51341	-1.1177
RVBD2524c:fas	RVBD2524c	fas	Essential	ES	MSMEG4757	Fatty acid biosynthesis	382	3.3893e-15	1.1838e-06	0.00013	6	220	-1.1051	0.99776	1.0	1.0	3963	49	0.46001	-1.1051
RVBD1173:fbiC	RVBD1173	fbiC	NonEssential	NE	MSMEG5126	Methane metabolism	16	3.604e-15	1.1838e-06	0.00013	7	16	-1.6455	1.0	1.0	1.0	4005	0	0.0	-1.6455
RVBD3245c:mtrB	RVBD3245c	mtrB	Essential	GD	MSMEG1875	Two-component system	139	1.3822e-14	1.1838e-06	0.00013	8	83	-1.2742	0.45776	0.97993	1.0	2641	20	0.4873	-1.2742
RVBD0811c:RVBD0811c	RVBD0811c	RVBD0811c	Essential	ES	MSMEG5796		98	3.8519e-14	1.1838e-06	0.00013	9	70	-0.88967	0.99347	1.0	1.0	3939	7	0.35718	-0.88967
RVBD1854c:ndh	RVBD1854c	ndh	Essential	GD	MSMEG3621	Oxidative phosphorylation	100	1.3871e-12	1.1838e-06	0.00013	10	72	-0.87461	0.70409	0.997	1.0	3176	7	0.36263	-0.87461
RVBD0896:gltA2	RVBD0896	gltA2	Essential	GD	MSMEG5672	Citrate cycle (TCA cycle),Glyoxylate and dicarboxylate metabolism	147	1.4742e-12	1.1838e-06	0.00013	11	95	-0.99812	0.92056	0.99989	1.0	3676	13	0.61717	-0.99812
RVBD1697:RVBD1697	RVBD1697	RVBD1697	Essential	ES	MSMEG3748		79	2.7924e-12	1.1838e-06	0.00013	12	57	-1.5314	0.7626	0.99737	1.0	3299	11	0.67874	-1.5314
RVBD2567:RVBD2567	RVBD2567	RVBD2567	NonEssential	NE	MSMEG3017		17	1.0569e-11	1.1838e-06	0.00013	13	12	-1.1467	0.84536	0.97773	1.0	3485	2	0.38546	-1.1467
RVBD1595:nadB	RVBD1595	nadB	Essential	ES	MSMEG3200	"""Alanine, aspartate and glutamate metabolism"",Nicotinate and nicotinamide metabolism"	115	2.2419e-11	1.1838e-06	0.00013	14	78	-0.87596	0.64629	0.99475	1.0	3042	8	0.40718	-0.87596
RVBD3410c:guaB3	RVBD3410c	guaB3	Essential	GD	MSMEG1603	Purine metabolism,Drug metabolism - other enzymes	83	2.2715e-11	1.1838e-06	0.00013	15	60	-1.0514	0.99997	1.0	1.0	3990	4	0.47875	-1.0514
RVBD2983:RVBD2983	RVBD2983	RVBD2983	NonEssential	NE	MSMEG2392	Methane metabolism	5	5.6966e-11	1.1838e-06	0.00013	16	4	-1.6129	0.79218	0.86989	1.0	3356	1	0.1234	-1.6129
RVBD1248c:RVBD1248c	RVBD1248c	RVBD1248c	NonEssential	NE	MSMEG5049		29	5.7027e-11	1.1838e-06	0.00013	17	27	-1.0919	1.0	1.0	1.0	4007	0	0.0	-1.0919
RVBD3646c:topA	RVBD3646c	topA	Essential	ES	MSMEG6157		123	6.0269e-11	1.1838e-06	0.00013	18	83	-0.88137	0.99499	1.0	1.0	3950	9	0.57813	-0.88137
RVBD0860:fadB	RVBD0860	fadB	NonEssential	NE	MSMEG5720	"Propanoate metabolism,Butanoate metabolism,Fatty acid degradation,""Valine, leucine and isoleucine degradation"",Lysine degradation,Tryptophan metabolism,beta-Alanine metabolism,Limonene and pinene degradation,Geraniol degradation,Benzoate degradation,Caprolactam degradation"	24	9.4318e-11	1.1838e-06	0.00013	19	24	-0.95897	1.0	1.0	1.0	4006	0	0.0	-0.95897
RVBD0384c:clpB	RVBD0384c	clpB	Essential	GD	MSMEG0732		161	1.7097e-10	1.1838e-06	0.00013	20	101	-0.86849	0.99799	1.0	1.0	3966	13	0.70079	-0.86849
RVBD3261:fbiA	RVBD3261	fbiA	NonEssential	NE	MSMEG1830	Methane metabolism	10	3.61e-10	1.1838e-06	0.00013	21	10	-1.4523	1.0	1.0	1.0	4004	0	0.0	-1.4523
RVBD3800c:pks13	RVBD3800c	pks13	Essential	ES	MSMEG6392		238	4.5214e-10	1.1838e-06	0.00013	22	137	-0.85351	0.98449	1.0	1.0	3900	33	0.63885	-0.85351
RVBD0859:fadA	RVBD0859	fadA	NonEssential	NE	MSMEG5721	"Pyruvate metabolism,Glyoxylate and dicarboxylate metabolism,Propanoate metabolism,Butanoate metabolism,Fatty acid degradation,Synthesis and degradation of ketone bodies,""Valine, leucine and isoleucine degradation"",Lysine degradation,Tryptophan metabolism,Terpenoid backbone biosynthesis,Benzoate degradation,Two-component system"	10	1.732e-09	1.1838e-06	0.00013	23	9	-1.2311	0.99026	0.99784	1.0	3921	0	0.0	-1.2311
RVBD2051c:ppm1	RVBD2051c	ppm1	Essential	ESD	MSMEG3859		232	1.9103e-09	1.1838e-06	0.00013	24	132	-0.79493	0.65225	0.99506	1.0	3056	40	0.45103	-0.79493
RVBD0462:lpdC	RVBD0462	lpdC	Essential	GD	MSMEG0903	"Glycolysis / Gluconeogenesis,Citrate cycle (TCA cycle),Pyruvate metabolism,Glyoxylate and dicarboxylate metabolism,Propanoate metabolism,""Glycine, serine and threonine metabolism"",""Valine, leucine and isoleucine degradation"",Lysine degradation,Tryptophan metabolism"	117	2.3951e-09	1.1838e-06	0.00013	25	71	-0.77372	0.4867	0.9837	1.0	2712	14	0.42833	-0.77372
RVBD3262:fbiB	RVBD3262	fbiB	NonEssential	NE	MSMEG1829	Methane metabolism	11	5.5328e-09	1.1838e-06	0.00013	26	10	-1.2578	0.9998	0.99999	1.0	3982	0	0.0	-1.2578
RVBD2373c:dnaJ2	RVBD2373c	dnaJ2	Essential	GD	MSMEG4504		79	5.964e-09	1.1838e-06	0.00013	27	56	-0.84103	0.96802	0.99996	1.0	3831	6	0.36394	-0.84103
