id	orf	name	essentiality	mbio Call	orthologs	pathways	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc	logfc
RVBD0338c:RVBD0338c	RVBD0338c	RVBD0338c	Essential	ES	MSMEG0690		351	3.2511e-80	1.1818e-06	1.8e-05	1	284	-1.5465	0.92859	0.99989	1.0	3759	23	0.44566	-1.5465
RVBD3794:embA	RVBD3794	embA	Essential	ES	MSMEG6388	Arabinogalactan biosynthesis - Mycobacterium	381	1.4934000000000002e-77	1.1818e-06	1.8e-05	2	286	-1.5486	0.97783	0.99998	1.0	3877	21	0.46916	-1.5486
RVBD3795:embB	RVBD3795	embB	Essential	ES	MSMEG6389	Arabinogalactan biosynthesis - Mycobacterium	373	1.3464e-53	1.1818e-06	1.8e-05	3	260	-1.456	0.46093	0.98383	1.0	2759	34	0.49348	-1.456
RVBD2524c:fas	RVBD2524c	fas	Essential	ES	MSMEG4757	Fatty acid biosynthesis	674	2.1252e-48	1.1818e-06	1.8e-05	4	439	-1.4318	0.94158	0.99992	1.0	3790	58	0.53472	-1.4318
RVBD3800c:pks13	RVBD3800c	pks13	Essential	ES	MSMEG6392		368	3.0956000000000004e-41	1.1818e-06	1.8e-05	5	269	-1.4384	0.71455	0.99766	1.0	3274	19	0.39962	-1.4384
RVBD3645:RVBD3645	RVBD3645	RVBD3645	Essential	ES	MSMEG6154	Purine metabolism	174	1.3954e-39	1.1818e-06	1.8e-05	6	142	-1.4986	0.95354	0.99994	1.0	3814	7	0.44877	-1.4986
RVBD2093c:tatC	RVBD2093c	tatC	Essential	GD	MSMEG3886	Protein export,Bacterial secretion system	124	2.8752e-36	1.1818e-06	1.8e-05	7	109	-1.4982	0.98589	0.99999	1.0	3899	4	0.65702	-1.4982
RVBD3793:embC	RVBD3793	embC	Essential	ES	MSMEG6387	Lipoarabinomannan (LAM) biosynthesis	415	4.8842e-36	1.1818e-06	1.8e-05	8	257	-1.3834	0.52737	0.98928	1.0	2922	34	0.51533	-1.3834
RVBD3257c:pmmA	RVBD3257c	pmmA	Essential	ES	MSMEG1834	Fructose and mannose metabolism,Amino sugar and nucleotide sugar metabolism	94	6.3259e-35	1.1818e-06	1.8e-05	9	86	-1.7439	0.027145	0.52397	1.0	675	3	1.0432	-1.7439
RVBD2673:aftC	RVBD2673	aftC	Essential	ES	MSMEG2785	Lipoarabinomannan (LAM) biosynthesis,Arabinogalactan biosynthesis - Mycobacterium	223	1.0605e-33	1.1818e-06	1.8e-05	10	159	-1.5028	0.95173	0.99994	1.0	3810	17	0.53505	-1.5028
RVBD3809c:glf	RVBD3809c	glf	Essential	ES	MSMEG6404	Galactose metabolism,Amino sugar and nucleotide sugar metabolism	83	2.9387e-31	1.1818e-06	1.8e-05	11	75	-1.8657	0.22461	0.89731	1.0	2060	2	0.94526	-1.8657
