id	orf	name	essentiality	mbio Call	orthologs	pathways	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc	logfc
RVBD1828:RVBD1828	RVBD1828	RVBD1828	Essential	GD	MSMEG3646		106	4.1081000000000004e-19	1.1818e-06	0.000291	1	93	-4.8906	0.44095	0.53451	0.792021	2745	6	1.3442	-4.8906
RVBD0006:gyrA	RVBD0006	gyrA	Essential	ES	MSMEG0006		198	6.470200000000001e-19	1.1818e-06	0.000291	2	145	-1.9273	0.40929	0.51509	0.780926	2663	28	0.82979	-1.9273
RVBD3043c:ctaD	RVBD3043c	ctaD	Essential	ES	MSMEG4437	Oxidative phosphorylation	256	3.738e-17	1.1818e-06	0.000291	3	185	-4.5774	1.0	1.0	1.0	4014	37	0.66641	-4.5774
RVBD0206c:mmpL3	RVBD0206c	mmpL3	Essential	ESD	MSMEG0250		287	3.3266e-12	1.1818e-06	0.000291	4	189	-3.2883	0.56623	0.69104	0.878498	3072	54	0.7069	-3.2883
RVBD2093c:tatC	RVBD2093c	tatC	Essential	GD	MSMEG3886	Protein export,Bacterial secretion system	130	5.6219e-12	1.1818e-06	0.000291	5	99	-2.0803	0.83984	0.91775	1.0	3615	8	0.86536	-2.0803
RVBD1302:rfe	RVBD1302	rfe	Essential	ES	MSMEG4947	Arabinogalactan biosynthesis - Mycobacterium	232	1.8685e-11	1.1818e-06	0.000291	6	155	-1.4315	0.0057689	0.0031991	0.085904	235	37	0.59973	-1.4315
RVBD0667:rpoB	RVBD0667	rpoB	Essential	ES	MSMEG1367	RNA polymerase	303	2.7619e-11	1.1818e-06	0.000291	7	198	-4.0386	0.97202	0.99022	1.0	3924	40	0.78939	-4.0386
RVBD3596c:clpC1	RVBD3596c	clpC1	Essential	ES	MSMEG6091		165	2.8329e-11	1.1818e-06	0.000291	8	117	-4.4377	0.15637	0.1706	0.494703	1668	14	1.0357	-4.4377
RVBD1111c:RVBD1111c	RVBD1111c	RVBD1111c	Essential	ESD	MSMEG5223		106	4.4759e-11	1.1818e-06	0.000291	9	76	-2.1721	0.99858	0.9997	1.0	4000	11	0.45258	-2.1721
RVBD2925c:rnc	RVBD2925c	rnc	Essential	ES	MSMEG2418		68	4.5243e-11	1.1818e-06	0.000291	10	49	-2.2079	0.61582	0.73978	0.907986	3163	11	0.42619	-2.2079
RVBD0005:gyrB	RVBD0005	gyrB	Essential	ES	MSMEG0005		119	1.7207e-10	1.1818e-06	0.000291	11	88	-4.5267	0.99954	0.99991	1.0	4008	9	0.50104	-4.5267
RVBD3909:RVBD3909	RVBD3909	RVBD3909	Essential	ES	MSMEG6928		219	1.7543e-10	1.1818e-06	0.000291	12	131	-1.64	0.051887	0.040877	0.2692	871	33	0.78534	-1.64
RVBD2201:asnB	RVBD2201	asnB	Essential	ES	MSMEG4269	"""Alanine, aspartate and glutamate metabolism"""	196	4.698e-10	1.1818e-06	0.000291	13	120	-1.4712	0.43712	0.53249	0.790435	2740	35	0.68563	-1.4712
RVBD0014c:pknB	RVBD0014c	pknB	Essential	ES	MSMEG0028		157	9.4798e-10	1.1818e-06	0.000291	14	101	-1.6917	0.77091	0.86153	0.968437	3483	28	0.61722	-1.6917
RVBD1697:RVBD1697	RVBD1697	RVBD1697	Essential	ES	MSMEG3748		108	1.9996e-09	1.1818e-06	0.000291	15	71	-3.2636	0.06481	0.068131	0.349975	1017	21	0.96805	-3.2636
RVBD0543c:RVBD0543c	RVBD0543c	RVBD0543c	Essential	ES	MSMEG1063		36	2.4602e-09	1.1818e-06	0.000291	16	30	-2.6968	0.97052	0.98632	1.0	3917	3	0.80709	-2.6968
RVBD1480:RVBD1480	RVBD1480	RVBD1480	Essential	ES	MSMEG3148		64	2.5288e-09	1.1818e-06	0.000291	17	44	-2.3897	0.85364	0.92686	1.0	3646	9	0.58024	-2.3897
RVBD1223:htrA	RVBD1223	htrA	Essential	ES	MSMEG5070		92	3.4908e-09	3.5454e-06	0.000782	18	70	-2.1395	0.9471	0.97932	1.0	3868	9	0.81213	-2.1395
RVBD0903c:prrA	RVBD0903c	prrA	Essential	ES	MSMEG5662	Two-component system	70	5.918e-09	5.9089e-06	0.001179	19	52	-2.0987	0.9972	0.9993	1.0	3992	9	0.53762	-2.0987
RVBD3240c:secA1	RVBD3240c	secA1	Essential	ESD	MSMEG1881	Protein export,Bacterial secretion system,Quorum sensing	188	1.7985e-08	4.7271e-06	0.00099	20	125	-4.0742	0.96129	0.98585	1.0	3901	22	0.62566	-4.0742
RVBD2150c:ftsZ	RVBD2150c	ftsZ	Essential	ES	MSMEG4222		78	2.4197e-08	3.5454e-06	0.000782	21	59	-5.1428	0.91767	0.96541	1.0	3800	5	1.1595	-5.1428
RVBD0668:rpoC	RVBD0668	rpoC	Essential	ES	MSMEG1368	RNA polymerase	271	2.7048e-08	8.2725e-06	0.001575	22	165	-4.5512	0.96252	0.98629	1.0	3907	46	0.86801	-4.5512
RVBD3457c:rpoA	RVBD3457c	rpoA	Essential	ES	MSMEG1524	RNA polymerase	80	4.7902e-08	1.5363e-05	0.002682	23	61	-4.4104	0.88567	0.94796	1.0	3733	7	1.3338	-4.4104
RVBD3246c:mtrA	RVBD3246c	mtrA	Essential	ES	MSMEG1874	Two-component system	57	6.4036e-08	1.4181e-05	0.002583	24	45	-1.4062	0.75897	0.86776	0.971423	3464	7	0.7974	-1.4062
RVBD0015c:pknA	RVBD0015c	pknA	Essential	ES	MSMEG0030		96	7.0215e-08	5.318e-05	0.008568	25	64	-2.3012	0.82277	0.90513	0.99386	3582	22	0.58243	-2.3012
RVBD3048c:nrdF2	RVBD3048c	nrdF2	Essential	ES	MSMEG2313	Purine metabolism,Pyrimidine metabolism	104	7.2465e-08	4.609e-05	0.007723	26	71	-2.6126	0.72936	0.83319	0.952492	3398	19	0.89392	-2.6126
RVBD1310:atpD	RVBD1310	atpD	Essential	ES	MSMEG4936	Oxidative phosphorylation	123	1.3889e-07	7.918e-05	0.012285	27	85	-1.6666	0.47011	0.58581	0.823194	2823	18	0.56238	-1.6666
RVBD0002:dnaN	RVBD0002	dnaN	Essential	ES	MSMEG0001	DNA replication,Mismatch repair,Homologous recombination	139	4.2906e-07	0.00019854	0.026828	28	86	-1.6778	0.31591	0.4116	0.71346	2353	21	0.6634	-1.6778
RVBD2145c:wag31	RVBD2145c	wag31	Essential	ES	MSMEG4217		89	4.4967e-07	0.00017845	0.024917	29	60	-1.9168	0.080723	0.083081	0.369036	1159	16	0.71934	-1.9168
RVBD2703:sigA	RVBD2703	sigA	Essential	ES	MSMEG2758		72	4.7215e-07	0.00013354	0.01929	30	54	-4.6678	0.98727	0.99647	1.0	3957	5	0.44789	-4.6678
RVBD2783c:gpsI	RVBD2783c	gpsI	Essential	ES	MSMEG2656	RNA degradation	222	5.2792e-07	0.00023281	0.030003	31	140	-2.7187	0.10617	0.10268	0.399244	1346	35	0.8302	-2.7187
RVBD0058:dnaB	RVBD0058	dnaB	Essential	ES	MSMEG6892	DNA replication	194	5.8864e-07	0.00024936	0.03041	32	123	-4.3789	0.95931	0.98484	1.0	3892	28	0.69159	-4.3789
RVBD2182c:RVBD2182c	RVBD2182c	RVBD2182c	Essential	ES	MSMEG4248	Glycerolipid metabolism,Glycerophospholipid metabolism	93	6.4373e-07	0.00023636	0.030003	33	63	-2.1508	0.23252	0.31243	0.633261	2014	12	0.9258	-2.1508
RVBD1611:trpC	RVBD1611	trpC	Essential	ES	MSMEG3219	"""Phenylalanine, tyrosine and tryptophan biosynthesis"""	76	1.0487e-06	0.00025408	0.03041	34	52	-1.9599	0.7918	0.89064	0.985185	3519	14	0.69817	-1.9599
RVBD1708:RVBD1708	RVBD1708	RVBD1708	Essential	ES	MSMEG3743		109	2.0121e-06	0.00062753	0.071046	35	70	-1.6593	0.98815	0.99685	1.0	3960	15	0.49242	-1.6593
RVBD2200c:ctaC	RVBD2200c	ctaC	Essential	GD	MSMEG4268	Oxidative phosphorylation	102	2.8194e-06	0.00079534	0.085428	36	70	-2.4999	0.99979	0.99996	1.0	4012	9	0.59399	-2.4999
RVBD0732:secY	RVBD0732	secY	Essential	ES	MSMEG1483	Protein export,Bacterial secretion system,Quorum sensing	163	2.8513e-06	0.00079534	0.085428	37	105	-4.3623	0.97971	0.99381	1.0	3945	18	0.71269	-4.3623
RVBD1795:eccD5	RVBD1795	eccD5	Essential	GD			201	3.595e-06	0.00094188	0.098639	38	125	-1.9754	0.37223	0.48324	0.763558	2533	27	0.87121	-1.9754
RVBD1166:lpqW	RVBD1166	lpqW	Essential	ES	MSMEG5130		160	4.2018e-06	0.0010766	0.109998	39	92	-1.5684	0.8315	0.91063	0.997163	3601	34	0.72233	-1.5684
RVBD3051c:nrdE	RVBD3051c	nrdE	Essential	ES	MSMEG2299	Purine metabolism,Pyrimidine metabolism	176	6.0441e-06	0.0014122	0.134451	40	105	-3.6461	0.97897	0.99329	1.0	3944	26	0.56137	-3.6461
RVBD3436c:glmS	RVBD3436c	glmS	Essential	ES	MSMEG1568	"Amino sugar and nucleotide sugar metabolism,""Alanine, aspartate and glutamate metabolism"""	165	6.9735e-06	0.0015706	0.137067	41	93	-1.8125	0.19975	0.23795	0.559662	1872	34	0.67805	-1.8125
RVBD0227c:RVBD0227c	RVBD0227c	RVBD0227c	Essential	ES	MSMEG0317		101	7.1077e-06	0.0016037	0.137098	42	63	-2.353	0.2615	0.34228	0.659534	2156	23	0.77355	-2.353
RVBD1018c:glmU	RVBD1018c	glmU	Essential	ES	MSMEG5426	Amino sugar and nucleotide sugar metabolism	88	7.2716e-06	0.0014004	0.134451	43	55	-1.3651	0.18606	0.23743	0.558769	1817	18	0.77739	-1.3651
RVBD1783:eccC5	RVBD1783	eccC5	Essential	GD	MSMEG0062		362	9.2572e-06	0.0019819	0.159653	44	205	-1.41	0.99997	0.99999	1.0	4013	66	0.54718	-1.41
RVBD0001:dnaA	RVBD0001	dnaA	Essential	ES	MSMEG6947	Two-component system	101	9.8893e-06	0.0021284	0.165108	45	68	-4.5688	0.097934	0.095104	0.389293	1284	9	1.193	-4.5688
RVBD1574:RVBD1574	RVBD1574	RVBD1574	NonEssential	NE			8	1.0618e-05	9.8088e-05	0.014675	46	5	-1.3921	0.15637	0.22713	0.547941	1669	3	0.8255	-1.3921
RVBD1017c:prsA	RVBD1017c	prsA	Essential	ES	MSMEG5427	Pentose phosphate pathway,Purine metabolism	100	1.2212e-05	0.0025184	0.178805	47	67	-2.307	0.90226	0.95804	1.0	3769	14	0.43673	-2.307
RVBD2890c:rpsB	RVBD2890c	rpsB	Essential	ES	MSMEG2519	Ribosome	60	1.5463e-05	0.0015647	0.137067	48	43	-4.2843	0.87926	0.94151	1.0	3713	4	0.86616	-4.2843
RVBD2195:qcrA	RVBD2195	qcrA	Essential	GD	MSMEG4262	Oxidative phosphorylation	102	1.562e-05	0.0029864	0.208498	49	65	-2.0243	0.65093	0.77726	0.931068	3242	13	1.067	-2.0243
RVBD1830:RVBD1830	RVBD1830	RVBD1830	Essential	ES	MSMEG3644		70	2.0316e-05	0.0023411	0.169085	50	50	-3.2277	0.99265	0.99793	1.0	3975	8	0.77207	-3.2277
RVBD3808c:glfT2	RVBD3808c	glfT2	Essential	ES	MSMEG6403	Arabinogalactan biosynthesis - Mycobacterium	180	2.0558e-05	0.0036671	0.247764	51	110	-4.0537	0.66095	0.78413	0.934777	3263	38	0.72306	-4.0537
RVBD3587c:RVBD3587c	RVBD3587c	RVBD3587c	Essential	ES	MSMEG6081		56	2.6064e-05	0.0023234	0.169085	52	40	-1.7595	0.214	0.30993	0.630976	1933	3	0.52261	-1.7595
RVBD1311:atpC	RVBD1311	atpC	Essential	Uncertain	MSMEG4935	Oxidative phosphorylation	49	3.1137e-05	0.0022111	0.168407	53	35	-2.7611	0.43513	0.58537	0.823194	2734	7	0.7773	-2.7611
RVBD1477:ripA	RVBD1477	ripA	Essential	ESD	MSMEG3145		139	3.7426e-05	0.0058392	0.323801	54	76	-2.0901	0.21152	0.24608	0.567954	1922	39	0.5927	-2.0901
RVBD3781:rfbE	RVBD3781	rfbE	Essential	ES	MSMEG6366		79	4.5001e-05	0.0051845	0.314751	55	49	-2.1865	0.95033	0.98149	1.0	3875	14	0.66613	-2.1865
RVBD1677:dsbF	RVBD1677	dsbF	NonEssential	NE	MSMEG3543		6	4.5312e-05	0.00031317	0.036441	56	4	-1.4835	0.45049	0.48733	0.763774	2772	1	0.81352	-1.4835
