id	orf	name	essentiality	mbio Call	orthologs	pathways	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc	logfc
RVBD2093c:tatC	RVBD2093c	tatC	Essential	GD	MSMEG3886	Protein export,Bacterial secretion system	121	2.9302e-36	1.1821e-06	4.1e-05	1	99	-2.0345	0.98815	0.99985	1.0	3942	5	1.2564	-2.0345
RVBD3043c:ctaD	RVBD3043c	ctaD	Essential	ES	MSMEG4437	Oxidative phosphorylation	227	1.7695e-34	1.1821e-06	4.1e-05	2	145	-1.8674	0.12198	0.5268	0.974006	1426	17	0.93385	-1.8674
RVBD2524c:fas	RVBD2524c	fas	Essential	ES	MSMEG4757	Fatty acid biosynthesis	636	1.9185999999999998e-28	1.1821e-06	4.1e-05	3	306	-1.3875	0.53829	0.92675	1.0	2919	95	0.7565	-1.3875
RVBD0206c:mmpL3	RVBD0206c	mmpL3	Essential	ESD	MSMEG0250		228	1.84e-26	1.1821e-06	4.1e-05	4	131	-2.0343	0.66707	0.96373	1.0	3177	24	0.81623	-2.0343
RVBD1223:htrA	RVBD1223	htrA	Essential	ES	MSMEG5070		89	1.0448e-23	1.1821e-06	4.1e-05	5	68	-2.1165	1.0	1.0	1.0	4013	0	0.0	-2.1165
RVBD1302:rfe	RVBD1302	rfe	Essential	ES	MSMEG4947	Arabinogalactan biosynthesis - Mycobacterium	227	2.0725e-23	1.1821e-06	4.1e-05	6	124	-1.9299	0.56616	0.93943	1.0	2973	23	0.86635	-1.9299
RVBD3778c:RVBD3778c	RVBD3778c	RVBD3778c	Essential	GD	MSMEG6363		115	2.2559e-23	1.1821e-06	4.1e-05	7	82	-1.7299	0.93408	0.99823	1.0	3802	4	0.99138	-1.7299
RVBD1479:moxR1	RVBD1479	moxR1	Essential	ES	MSMEG3147		160	2.2779e-22	1.1821e-06	4.1e-05	8	82	-2.3548	0.72498	0.97709	1.0	3298	24	0.66753	-2.3548
RVBD3596c:clpC1	RVBD3596c	clpC1	Essential	ES	MSMEG6091		97	9.545999999999999e-22	1.1821e-06	4.1e-05	9	64	-2.0587	0.85783	0.9935	1.0	3607	9	0.53151	-2.0587
RVBD3246c:mtrA	RVBD3246c	mtrA	Essential	ES	MSMEG1874	Two-component system	57	7.3464e-21	1.1821e-06	4.1e-05	10	45	-2.3845	0.6406	0.94064	1.0	3126	2	1.4526	-2.3845
RVBD1828:RVBD1828	RVBD1828	RVBD1828	Essential	GD	MSMEG3646		73	3.439e-18	1.1821e-06	4.1e-05	11	46	-2.4305	0.98513	0.99961	1.0	3930	5	1.0254	-2.4305
RVBD0667:rpoB	RVBD0667	rpoB	Essential	ES	MSMEG1367	RNA polymerase	227	9.583e-18	1.1821e-06	4.1e-05	12	122	-1.5471	0.80808	0.98862	1.0	3506	27	1.0412	-1.5471
RVBD0014c:pknB	RVBD0014c	pknB	Essential	ES	MSMEG0028		151	1.1209e-17	1.1821e-06	4.1e-05	13	88	-1.9171	0.72455	0.97704	1.0	3297	12	0.69903	-1.9171
RVBD2196:qcrB	RVBD2196	qcrB	Essential	GD	MSMEG4263	Oxidative phosphorylation	202	4.0154e-17	1.1821e-06	4.1e-05	14	108	-1.6117	0.0019263	0.027931	0.567442	108	25	1.1343	-1.6117
RVBD3436c:glmS	RVBD3436c	glmS	Essential	ES	MSMEG1568	"Amino sugar and nucleotide sugar metabolism,""Alanine, aspartate and glutamate metabolism"""	149	5.1589e-17	1.1821e-06	4.1e-05	15	80	-2.1735	0.19262	0.66647	1.0	1816	26	0.89478	-2.1735
RVBD0668:rpoC	RVBD0668	rpoC	Essential	ES	MSMEG1368	RNA polymerase	191	7.9303e-17	1.1821e-06	4.1e-05	16	97	-1.7694	0.44575	0.88597	1.0	2697	24	0.90049	-1.7694
RVBD2200c:ctaC	RVBD2200c	ctaC	Essential	GD	MSMEG4268	Oxidative phosphorylation	95	2.5044e-16	1.1821e-06	4.1e-05	17	64	-1.421	0.94737	0.99852	1.0	3832	6	1.1572	-1.421
RVBD1111c:RVBD1111c	RVBD1111c	RVBD1111c	Essential	ESD	MSMEG5223		96	4.2489e-16	1.1821e-06	4.1e-05	18	58	-1.9737	0.035503	0.26733	0.863903	695	13	0.73078	-1.9737
RVBD1697:RVBD1697	RVBD1697	RVBD1697	Essential	ES	MSMEG3748		97	1.0186e-15	1.1821e-06	4.1e-05	19	54	-2.2925	0.1908	0.65892	1.0	1807	11	1.2279	-2.2925
RVBD0543c:RVBD0543c	RVBD0543c	RVBD0543c	Essential	ES	MSMEG1063		35	2.3623e-15	1.1821e-06	4.1e-05	20	28	-2.2175	1.0	1.0	1.0	4011	0	0.0	-2.2175
RVBD2145c:wag31	RVBD2145c	wag31	Essential	ES	MSMEG4217		85	3.0143e-15	1.1821e-06	4.1e-05	21	52	-2.282	0.25617	0.72926	1.0	2081	10	0.86321	-2.282
RVBD0006:gyrA	RVBD0006	gyrA	Essential	ES	MSMEG0006		185	4.5951e-15	1.1821e-06	4.1e-05	22	95	-1.6065	0.68985	0.97027	1.0	3224	26	0.65918	-1.6065
RVBD0015c:pknA	RVBD0015c	pknA	Essential	ES	MSMEG0030		89	1.297e-14	1.1821e-06	4.1e-05	23	56	-2.1035	0.77241	0.98266	1.0	3420	8	0.78486	-2.1035
RVBD0005:gyrB	RVBD0005	gyrB	Essential	ES	MSMEG0005		76	4.5132e-14	1.1821e-06	4.1e-05	24	46	-1.681	0.017675	0.16758	0.795673	447	5	0.81745	-1.681
RVBD1308:atpA	RVBD1308	atpA	Essential	ES	MSMEG4938	Oxidative phosphorylation	107	5.1211e-14	1.1821e-06	4.1e-05	25	65	-1.5033	0.65238	0.96135	1.0	3149	12	0.89784	-1.5033
RVBD0227c:RVBD0227c	RVBD0227c	RVBD0227c	Essential	ES	MSMEG0317		86	5.2779e-14	1.1821e-06	4.1e-05	26	54	-2.3108	0.41995	0.86134	1.0	2616	10	0.90762	-2.3108
RVBD2614c:thrS	RVBD2614c	thrS	Essential	ES	MSMEG2931	Aminoacyl-tRNA biosynthesis	145	1.2205e-13	1.1821e-06	4.1e-05	27	74	-2.0587	0.54072	0.92823	1.0	2922	31	0.72631	-2.0587
RVBD1007c:metS	RVBD1007c	metS	Essential	ES	MSMEG5441	Selenocompound metabolism,Aminoacyl-tRNA biosynthesis	127	1.2307e-13	1.1821e-06	4.1e-05	28	69	-1.6618	0.036065	0.27317	0.864518	707	18	1.1238	-1.6618
RVBD0732:secY	RVBD0732	secY	Essential	ES	MSMEG1483	Protein export,Bacterial secretion system,Quorum sensing	99	2.8156e-13	1.1821e-06	4.1e-05	29	54	-2.0587	0.75924	0.98172	1.0	3375	16	0.78841	-2.0587
RVBD1480:RVBD1480	RVBD1480	RVBD1480	Essential	ES	MSMEG3148		60	6.3953e-13	1.1821e-06	4.1e-05	30	38	-1.7032	0.76981	0.97226	1.0	3411	8	0.71252	-1.7032
RVBD2461c:clpP1	RVBD2461c	clpP1	Essential	ES	MSMEG4673		54	7.2428e-13	1.1821e-06	4.1e-05	31	37	-1.9756	0.78195	0.97254	1.0	3442	6	0.68239	-1.9756
RVBD2156c:murX	RVBD2156c	murX	Essential	ES	MSMEG4230	Peptidoglycan biosynthesis	122	1.1252e-12	1.1821e-06	4.1e-05	32	71	-1.6583	0.2665	0.75836	1.0	2122	11	0.75601	-1.6583
RVBD3598c:lysS	RVBD3598c	lysS	Essential	ES	MSMEG6094	Aminoacyl-tRNA biosynthesis	124	1.5404e-12	1.1821e-06	4.1e-05	33	68	-1.9266	0.22323	0.71369	1.0	1953	11	1.0254	-1.9266
RVBD2193:ctaE	RVBD2193	ctaE	Essential	GD	MSMEG4260	Oxidative phosphorylation	85	1.6767e-12	1.1821e-06	4.1e-05	34	54	-2.033	1.0	1.0	1.0	4010	2	0.86529	-2.033
RVBD3783:rfbD	RVBD3783	rfbD	Essential	ES	MSMEG6369		116	1.8372e-12	1.1821e-06	4.1e-05	35	68	-1.2836	0.69544	0.97088	1.0	3242	9	1.0444	-1.2836
