id	orf	name	essentiality	mbio Call	orthologs	pathways	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc	logfc
RVBD3794:embA	RVBD3794	embA	Essential	ES	MSMEG6388	Arabinogalactan biosynthesis - Mycobacterium	373	3.1156e-52	1.1821e-06	1.3e-05	1	315	-2.7698	0.99967	1.0	1.0	3932	12	0.66479	-2.7698
RVBD2524c:fas	RVBD2524c	fas	Essential	ES	MSMEG4757	Fatty acid biosynthesis	635	1.5859000000000002e-45	1.1821e-06	1.3e-05	2	483	-2.4673	0.99621	1.0	1.0	3826	33	1.0049	-2.4673
RVBD3800c:pks13	RVBD3800c	pks13	Essential	ES	MSMEG6392		345	1.4098e-43	1.1821e-06	1.3e-05	3	293	-2.406	0.63803	1.0	1.0	2836	8	0.91634	-2.406
RVBD3795:embB	RVBD3795	embB	Essential	ES	MSMEG6389	Arabinogalactan biosynthesis - Mycobacterium	369	5.4967e-37	1.1821e-06	1.3e-05	4	295	-2.5114	1.0	1.0	1.0	4004	14	0.78421	-2.5114
RVBD0206c:mmpL3	RVBD0206c	mmpL3	Essential	ESD	MSMEG0250		228	1.9739e-33	1.1821e-06	1.3e-05	5	192	-2.6626	0.99997	1.0	1.0	3967	4	0.86682	-2.6626
RVBD3043c:ctaD	RVBD3043c	ctaD	Essential	ES	MSMEG4437	Oxidative phosphorylation	227	4.2558e-29	1.1821e-06	1.3e-05	6	192	-2.6247	0.2282	0.99999	1.0	1826	5	0.98575	-2.6247
RVBD3778c:RVBD3778c	RVBD3778c	RVBD3778c	Essential	GD	MSMEG6363		115	1.8047e-28	1.1821e-06	1.3e-05	7	104	-3.0064	0.99489	1.0	1.0	3798	1	2.1299	-3.0064
RVBD3793:embC	RVBD3793	embC	Essential	ES	MSMEG6387	Lipoarabinomannan (LAM) biosynthesis	412	2.5209e-27	1.1821e-06	1.3e-05	8	274	-2.4186	0.83323	1.0	1.0	3273	34	1.0685	-2.4186
RVBD2156c:murX	RVBD2156c	murX	Essential	ES	MSMEG4230	Peptidoglycan biosynthesis	122	6.612799999999999e-26	1.1821e-06	1.3e-05	9	98	-3.3304	0.37011	1.0	1.0	2254	15	0.92131	-3.3304
RVBD2673:aftC	RVBD2673	aftC	Essential	ES	MSMEG2785	Lipoarabinomannan (LAM) biosynthesis,Arabinogalactan biosynthesis - Mycobacterium	221	1.8983000000000003e-25	1.1821e-06	1.3e-05	10	183	-2.4464	1.0	1.0	1.0	4008	4	0.54959	-2.4464
