id	orf	name	essentiality	mbio Call	orthologs	pathways	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc	logfc
RVBD3794:embA	RVBD3794	embA	Essential	ES	MSMEG6388	Arabinogalactan biosynthesis - Mycobacterium	380	3.4211e-57	1.1818e-06	6e-06	1	322	-3.251	1.0	1.0	1.0	3993	10	0.53837	-3.251
RVBD3800c:pks13	RVBD3800c	pks13	Essential	ES	MSMEG6392		384	1.5615e-54	1.1818e-06	6e-06	2	334	-3.2133	0.98258	1.0	1.0	3679	7	0.94917	-3.2133
RVBD2524c:fas	RVBD2524c	fas	Essential	ES	MSMEG4757	Fatty acid biosynthesis	704	1.2690999999999999e-46	1.1818e-06	6e-06	3	537	-3.1855	0.99962	1.0	1.0	3882	23	0.89469	-3.1855
RVBD2673:aftC	RVBD2673	aftC	Essential	ES	MSMEG2785	Lipoarabinomannan (LAM) biosynthesis,Arabinogalactan biosynthesis - Mycobacterium	223	1.2709e-38	1.1818e-06	6e-06	4	191	-3.198	1.0	1.0	1.0	4009	4	0.72469	-3.198
RVBD0206c:mmpL3	RVBD0206c	mmpL3	Essential	ESD	MSMEG0250		287	2.2009e-38	1.1818e-06	6e-06	5	245	-3.9027	1.0	1.0	1.0	3979	4	1.2105	-3.9027
RVBD3795:embB	RVBD3795	embB	Essential	ES	MSMEG6389	Arabinogalactan biosynthesis - Mycobacterium	374	6.6901e-38	1.1818e-06	6e-06	6	292	-2.9766	0.98941	1.0	1.0	3722	15	0.84653	-2.9766
RVBD3793:embC	RVBD3793	embC	Essential	ES	MSMEG6387	Lipoarabinomannan (LAM) biosynthesis	414	2.3842999999999998e-32	1.1818e-06	6e-06	7	314	-2.9264	0.99098	1.0	1.0	3735	29	0.71644	-2.9264
RVBD3778c:RVBD3778c	RVBD3778c	RVBD3778c	Essential	GD	MSMEG6363		120	1.1179000000000001e-30	1.1818e-06	6e-06	8	113	-3.7059	1.0	1.0	1.0	4012	0	0.0	-3.7059
RVBD3805c:aftB	RVBD3805c	aftB	Essential	ES	MSMEG6400	Lipoarabinomannan (LAM) biosynthesis,Arabinogalactan biosynthesis - Mycobacterium	268	2.5846e-30	1.1818e-06	6e-06	9	218	-3.1638	0.073165	0.99996	1.0	1243	14	1.4708	-3.1638
RVBD0236c:aftD	RVBD0236c	aftD	Essential	ES	MSMEG0359	Lipoarabinomannan (LAM) biosynthesis,Arabinogalactan biosynthesis - Mycobacterium	490	5.9855e-30	1.1818e-06	6e-06	10	351	-2.8012	0.93796	1.0	1.0	3515	37	0.9198	-2.8012
RVBD3285:accA3	RVBD3285	accA3	Essential	ES	MSMEG1807	"Pyruvate metabolism,Glyoxylate and dicarboxylate metabolism,Propanoate metabolism,Fatty acid biosynthesis,""Valine, leucine and isoleucine degradation"""	114	1.1507e-26	1.1818e-06	6e-06	11	108	-3.6209	1.0	1.0	1.0	4014	0	0.0	-3.6209
RVBD3801c:fadD32	RVBD3801c	fadD32	Essential	ES	MSMEG6393		178	8.5054e-25	1.1818e-06	6e-06	12	154	-3.4416	0.99998	1.0	1.0	3957	3	0.78291	-3.4416
RVBD3246c:mtrA	RVBD3246c	mtrA	Essential	ES	MSMEG1874	Two-component system	57	2.2512e-23	1.1818e-06	6e-06	13	52	-4.3838	1.0	1.0	1.0	3998	0	0.0	-4.3838
RVBD2201:asnB	RVBD2201	asnB	Essential	ES	MSMEG4269	"""Alanine, aspartate and glutamate metabolism"""	196	3.5206e-23	1.1818e-06	6e-06	14	137	-3.3223	0.80403	1.0	1.0	3238	17	0.96657	-3.3223
RVBD1302:rfe	RVBD1302	rfe	Essential	ES	MSMEG4947	Arabinogalactan biosynthesis - Mycobacterium	232	3.6783e-23	1.1818e-06	6e-06	15	179	-3.1154	0.75889	1.0	1.0	3154	12	0.54541	-3.1154
