id	orf	name	essentiality	mbio Call	orthologs	pathways	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc	logfc
RVBD0006:gyrA	RVBD0006	gyrA	Essential	ES	MSMEG0006		199	5.3904999999999994e-145	1.1815e-06	8e-06	1	126	-2.2593	0.7466	0.74678	1.0	2594	8	0.21506	-2.2593
RVBD1547:dnaE1	RVBD1547	dnaE1	Essential	ES	MSMEG3178	DNA replication,Mismatch repair,Homologous recombination	380	4.4248999999999996e-138	1.1815e-06	8e-06	2	222	-2.3448	0.86608	0.85783	1.0	3084	17	0.20868	-2.3448
RVBD0005:gyrB	RVBD0005	gyrB	Essential	ES	MSMEG0005		122	1.9748000000000001e-131	1.1815e-06	8e-06	3	99	-3.3755	0.95226	0.94774	1.0	3541	2	0.16733	-3.3755
RVBD2150c:ftsZ	RVBD2150c	ftsZ	Essential	ES	MSMEG4222		80	4.4244e-97	1.1815e-06	8e-06	4	73	-3.2763	1.0	1.0	1.0	4012	0	0.0	-3.2763
RVBD1828:RVBD1828	RVBD1828	RVBD1828	Essential	GD	MSMEG3646		108	7.7404e-96	1.1815e-06	8e-06	5	93	-1.4594	0.99843	0.99559	1.0	3908	1	0.23736	-1.4594
RVBD3794:embA	RVBD3794	embA	Essential	ES	MSMEG6388	Arabinogalactan biosynthesis - Mycobacterium	386	2.0671e-94	1.1815e-06	8e-06	6	275	-0.43083	0.99999	0.99993	1.0	3988	1	0.13103	-0.43083
RVBD3596c:clpC1	RVBD3596c	clpC1	Essential	ES	MSMEG6091		177	1.4967999999999999e-89	1.1815e-06	8e-06	7	127	-1.6734	0.014347	0.0045523	0.116022	181	14	0.24635	-1.6734
RVBD0732:secY	RVBD0732	secY	Essential	ES	MSMEG1483	Protein export,Bacterial secretion system,Quorum sensing	167	4.1185e-83	1.1815e-06	8e-06	8	128	-1.2399	0.99932	0.99661	1.0	3931	2	0.33272	-1.2399
RVBD3795:embB	RVBD3795	embB	Essential	ES	MSMEG6389	Arabinogalactan biosynthesis - Mycobacterium	375	1.9962e-64	1.1815e-06	8e-06	9	241	-0.3994	0.99681	0.99393	1.0	3881	8	0.20971	-0.3994
RVBD0206c:mmpL3	RVBD0206c	mmpL3	Essential	ESD	MSMEG0250		293	3.7935e-62	1.1815e-06	8e-06	10	199	-0.56087	0.9969	0.99418	1.0	3883	3	0.21164	-0.56087
