id	orf	name	essentiality	mbio Call	orthologs	pathways	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc	logfc
RVBD2174:mptA	RVBD2174	mptA	Essential	ES	MSMEG4241	Lipoarabinomannan (LAM) biosynthesis	193	4.3235000000000004e-41	1.1829e-06	3e-06	1	132	-2.2027	0.95359	0.99916	1.0	3440	1	0.37061	-2.2027
RVBD3246c:mtrA	RVBD3246c	mtrA	Essential	ES	MSMEG1874	Two-component system	57	1.2300999999999999e-39	1.1829e-06	3e-06	2	55	-2.5726	1.0	1.0	1.0	4010	0	0.0	-2.5726
RVBD3645:RVBD3645	RVBD3645	RVBD3645	Essential	ES	MSMEG6154	Purine metabolism	150	8.6836e-39	1.1829e-06	3e-06	3	122	-1.9709	0.50407	0.9675	1.0	1803	4	0.46816	-1.9709
RVBD0384c:clpB	RVBD0384c	clpB	Essential	GD	MSMEG0732		158	2.923e-32	1.1829e-06	3e-06	4	132	-1.7758	0.97607	0.99942	1.0	3590	1	0.63989	-1.7758
RVBD3793:embC	RVBD3793	embC	Essential	ES	MSMEG6387	Lipoarabinomannan (LAM) biosynthesis	340	3.4401e-30	1.1829e-06	3e-06	5	231	-1.3369	0.28919	0.9066	1.0	1107	4	0.4079	-1.3369
RVBD3245c:mtrB	RVBD3245c	mtrB	Essential	GD	MSMEG1875	Two-component system	142	4.7781e-30	1.1829e-06	3e-06	6	95	-1.8389	0.50299	0.9675	1.0	1799	4	0.39233	-1.8389
RVBD3794:embA	RVBD3794	embA	Essential	ES	MSMEG6388	Arabinogalactan biosynthesis - Mycobacterium	293	1.0969e-28	1.1829e-06	3e-06	7	207	-1.4288	0.096597	0.71849	1.0	471	8	0.609	-1.4288
RVBD0002:dnaN	RVBD0002	dnaN	Essential	ES	MSMEG0001	DNA replication,Mismatch repair,Homologous recombination	110	1.9879e-28	1.1829e-06	3e-06	8	77	-1.949	0.99858	1.0	1.0	3864	0	0.0	-1.949
RVBD3644c:RVBD3644c	RVBD3644c	RVBD3644c	Essential	ES	MSMEG6153	DNA replication,Mismatch repair,Homologous recombination	104	1.7545e-24	1.1829e-06	3e-06	9	74	-1.6025	0.75877	0.99298	1.0	2629	2	0.355	-1.6025
RVBD0058:dnaB	RVBD0058	dnaB	Essential	ES	MSMEG6892	DNA replication	137	2.6362e-24	1.1829e-06	3e-06	10	94	-1.7281	0.97702	0.99944	1.0	3594	1	0.62897	-1.7281
RVBD2587c:secD	RVBD2587c	secD	Essential	ES	MSMEG2961	Protein export,Bacterial secretion system	162	2.4957999999999996e-21	1.1829e-06	3e-06	11	112	-1.4996	0.99979	1.0	1.0	3930	0	0.0	-1.4996
RVBD1697:RVBD1697	RVBD1697	RVBD1697	Essential	ES	MSMEG3748		94	9.144499999999999e-21	1.1829e-06	3e-06	12	75	-1.4421	0.95373	0.99888	1.0	3444	1	0.61082	-1.4421
RVBD1481:RVBD1481	RVBD1481	RVBD1481	Essential	ES	MSMEG3149		124	1.0806e-19	1.1829e-06	3e-06	13	76	-1.8534	0.93214	0.99904	1.0	3331	2	0.40069	-1.8534
RVBD3193c:RVBD3193c	RVBD3193c	RVBD3193c	Essential	NE	MSMEG1959		28	1.9329e-19	1.1829e-06	3e-06	14	27	-2.1726	1.0	1.0	1.0	3984	0	0.0	-2.1726
RVBD1477:ripA	RVBD1477	ripA	Essential	ESD	MSMEG3145		116	5.0791e-18	1.1829e-06	3e-06	15	59	-1.4804	0.81865	0.99614	1.0	2842	3	0.30753	-1.4804
RVBD1459c:RVBD1459c	RVBD1459c	RVBD1459c	Essential	ESD	MSMEG3120	Lipoarabinomannan (LAM) biosynthesis	189	7.1587e-17	1.1829e-06	3e-06	16	136	-1.0235	0.99739	1.0	1.0	3829	1	0.33462	-1.0235
RVBD2925c:rnc	RVBD2925c	rnc	Essential	ES	MSMEG2418		62	1.42e-16	1.1829e-06	3e-06	17	46	-2.2039	0.96195	0.99895	1.0	3490	0	0.0	-2.2039
RVBD2673:aftC	RVBD2673	aftC	Essential	ES	MSMEG2785	Lipoarabinomannan (LAM) biosynthesis,Arabinogalactan biosynthesis - Mycobacterium	171	2.7131e-16	1.1829e-06	3e-06	18	119	-1.5045	0.53972	0.97176	1.0	1901	3	0.4373	-1.5045
RVBD2592c:ruvB	RVBD2592c	ruvB	Essential	GD	MSMEG2945	Homologous recombination	51	2.832e-16	1.1829e-06	3e-06	19	43	-2.1282	1.0	1.0	1.0	3974	0	0.0	-2.1282
RVBD3048c:nrdF2	RVBD3048c	nrdF2	Essential	ES	MSMEG2313	Purine metabolism,Pyrimidine metabolism	78	1.8293e-15	1.1829e-06	3e-06	20	58	-1.5982	0.443	0.93887	1.0	1609	2	0.66883	-1.5982
RVBD3133c:devR	RVBD3133c	devR	NonEssential	NE	MSMEG5244	Two-component system	5	2.6715e-15	1.1829e-06	3e-06	21	5	-2.9715	0.99996	1.0	1.0	3958	0	0.0	-2.9715
RVBD0014c:pknB	RVBD0014c	pknB	Essential	ES	MSMEG0028		102	3.4867e-15	1.1829e-06	3e-06	22	77	-1.288	0.22818	0.87509	1.0	914	2	0.89403	-1.288
RVBD0543c:RVBD0543c	RVBD0543c	RVBD0543c	Essential	ES	MSMEG1063		24	3.5907e-15	1.1829e-06	3e-06	23	19	-2.5446	0.086141	0.38885	1.0	438	1	1.1874	-2.5446
RVBD1622c:cydB	RVBD1622c	cydB	Essential	NE	MSMEG3232	Oxidative phosphorylation,Two-component system	20	5.3661e-15	1.1829e-06	3e-06	24	20	-2.1394	1.0	1.0	1.0	4009	0	0.0	-2.1394
RVBD1310:atpD	RVBD1310	atpD	Essential	ES	MSMEG4936	Oxidative phosphorylation	69	5.977e-15	1.1829e-06	3e-06	25	53	-1.6926	0.68	0.97014	1.0	2354	1	0.34972	-1.6926
RVBD0015c:pknA	RVBD0015c	pknA	Essential	ES	MSMEG0030		67	6.2606e-15	1.1829e-06	3e-06	26	57	-1.2399	0.1523	0.72895	1.0	667	1	1.2857	-1.2399
RVBD0126:treS	RVBD0126	treS	Essential	NE	MSMEG6515	Starch and sucrose metabolism	25	6.3617e-15	1.1829e-06	3e-06	27	24	-2.0694	0.99118	1.0	1.0	3732	0	0.0	-2.0694
RVBD3646c:topA	RVBD3646c	topA	Essential	ES	MSMEG6157		140	6.5703e-15	1.1829e-06	3e-06	28	100	-1.516	0.040743	0.56291	1.0	276	5	0.77954	-1.516
RVBD2373c:dnaJ2	RVBD2373c	dnaJ2	Essential	GD	MSMEG4504		79	8.6694e-15	1.1829e-06	3e-06	29	65	-1.1793	0.79004	0.98814	1.0	2743	2	0.49939	-1.1793
RVBD3846:sodA	RVBD3846	sodA	Essential	ES	MSMEG6427		65	1.0243e-14	1.1829e-06	3e-06	30	44	-1.8479	0.96816	0.99919	1.0	3537	0	0.0	-1.8479
RVBD2457c:clpX	RVBD2457c	clpX	Essential	ES	MSMEG4671		109	1.0383e-14	1.1829e-06	3e-06	31	69	-1.6417	0.18679	0.84132	1.0	787	7	0.41888	-1.6417
RVBD3635:RVBD3635	RVBD3635	RVBD3635	Essential	GD	MSMEG6143		224	3.2039e-14	1.1829e-06	3e-06	32	128	-1.52	0.26466	0.90038	1.0	1029	9	0.33681	-1.52
RVBD2677c:hemY	RVBD2677c	hemY	Essential	ES	MSMEG2781	Porphyrin and chlorophyll metabolism	93	3.4092e-14	1.1829e-06	3e-06	33	74	-1.2817	0.91499	0.99843	1.0	3261	1	0.36821	-1.2817
RVBD3778c:RVBD3778c	RVBD3778c	RVBD3778c	Essential	GD	MSMEG6363		79	5.4426e-14	1.1829e-06	3e-06	34	67	-1.4007	0.9982	1.0	1.0	3846	0	0.0	-1.4007
RVBD1159:pimE	RVBD1159	pimE	NonEssential	NE	MSMEG5149	Lipoarabinomannan (LAM) biosynthesis	13	6.6718e-14	1.1829e-06	3e-06	35	13	-2.3112	1.0	1.0	1.0	4008	0	0.0	-2.3112
RVBD1708:RVBD1708	RVBD1708	RVBD1708	Essential	ES	MSMEG3743		83	1.1659e-13	1.1829e-06	3e-06	36	65	-1.4847	0.97835	0.99949	1.0	3612	0	0.0	-1.4847
