id	orf	name	essentiality	mbio Call	orthologs	pathways	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc	logfc
RVBD3793:embC	RVBD3793	embC	Essential	ES	MSMEG6387	Lipoarabinomannan (LAM) biosynthesis	415	1.8876999999999998e-65	1.1818e-06	3e-06	1	289	-3.0754	0.97968	1.0	1.0	3548	27	0.14218	-3.0754
RVBD3794:embA	RVBD3794	embA	Essential	ES	MSMEG6388	Arabinogalactan biosynthesis - Mycobacterium	385	1.52e-64	1.1818e-06	3e-06	2	315	-2.518	0.34134	0.99984	1.0	1250	26	0.1983	-2.518
RVBD2673:aftC	RVBD2673	aftC	Essential	ES	MSMEG2785	Lipoarabinomannan (LAM) biosynthesis,Arabinogalactan biosynthesis - Mycobacterium	223	6.9891e-48	1.1818e-06	3e-06	3	172	-2.8797	0.15142	0.99855	1.0	804	11	0.19165	-2.8797
RVBD3645:RVBD3645	RVBD3645	RVBD3645	Essential	ES	MSMEG6154	Purine metabolism	176	1.9946e-44	1.1818e-06	3e-06	4	157	-3.0993	0.8601	1.0	1.0	2888	1	0.29403	-3.0993
RVBD3778c:RVBD3778c	RVBD3778c	RVBD3778c	Essential	GD	MSMEG6363		120	8.057999999999999e-44	1.1818e-06	3e-06	5	119	-3.9757	1.0	1.0	1.0	4013	0	0.0	-3.9757
RVBD2524c:fas	RVBD2524c	fas	Essential	ES	MSMEG4757	Fatty acid biosynthesis	697	2.1099e-40	1.1818e-06	3e-06	6	519	-2.2646	0.709	1.0	1.0	2296	17	0.17572	-2.2646
RVBD3795:embB	RVBD3795	embB	Essential	ES	MSMEG6389	Arabinogalactan biosynthesis - Mycobacterium	375	1.4296e-35	1.1818e-06	3e-06	7	268	-2.3994	0.36417	0.99986	1.0	1313	38	0.17498	-2.3994
RVBD0384c:clpB	RVBD0384c	clpB	Essential	GD	MSMEG0732		167	3.1064e-35	1.1818e-06	3e-06	8	145	-2.6965	0.99955	1.0	1.0	3859	4	0.17102	-2.6965
RVBD3043c:ctaD	RVBD3043c	ctaD	Essential	ES	MSMEG4437	Oxidative phosphorylation	260	1.1029000000000001e-33	1.1818e-06	3e-06	9	221	-2.5441	1.0	1.0	1.0	4004	3	0.12671	-2.5441
RVBD2174:mptA	RVBD2174	mptA	Essential	ES	MSMEG4241	Lipoarabinomannan (LAM) biosynthesis	198	5.5704e-33	1.1818e-06	3e-06	10	128	-2.412	0.023053	0.97989	1.0	325	18	0.25652	-2.412
