id	orf	name	essentiality	mbio Call	orthologs	pathways	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc	logfc
RVBD3596c:clpC1	RVBD3596c	clpC1	Essential	ES	MSMEG6091		165	3.079e-76	1.1818e-06	3.7e-05	1	138	-1.9426	0.99774	1.0	1.0	3964	4	0.75828	-1.9426
RVBD0206c:mmpL3	RVBD0206c	mmpL3	Essential	ESD	MSMEG0250		287	8.0033e-59	1.1818e-06	3.7e-05	2	193	-1.1828	0.99855	1.0	1.0	3979	11	0.47634	-1.1828
RVBD1547:dnaE1	RVBD1547	dnaE1	Essential	ES	MSMEG3178	DNA replication,Mismatch repair,Homologous recombination	363	6.7836e-57	1.1818e-06	3.7e-05	3	214	-1.4269	0.050788	0.63964	1.0	719	19	0.41605	-1.4269
RVBD0732:secY	RVBD0732	secY	Essential	ES	MSMEG1483	Protein export,Bacterial secretion system,Quorum sensing	163	3.0308000000000003e-55	1.1818e-06	3.7e-05	4	122	-1.5974	0.72657	0.99631	1.0	3162	4	0.71002	-1.5974
RVBD2150c:ftsZ	RVBD2150c	ftsZ	Essential	ES	MSMEG4222		78	4.0264999999999996e-52	1.1818e-06	3.7e-05	5	69	-2.2717	1.0	1.0	1.0	4012	0	0.0	-2.2717
RVBD0005:gyrB	RVBD0005	gyrB	Essential	ES	MSMEG0005		119	1.4866e-47	1.1818e-06	3.7e-05	6	90	-2.0158	1.0	1.0	1.0	4008	1	0.28604	-2.0158
RVBD1828:RVBD1828	RVBD1828	RVBD1828	Essential	GD	MSMEG3646		106	6.2345e-41	1.1818e-06	3.7e-05	7	85	-1.4546	0.042422	0.61225	1.0	654	3	0.65908	-1.4546
RVBD0006:gyrA	RVBD0006	gyrA	Essential	ES	MSMEG0006		198	2.3223e-36	1.1818e-06	3.7e-05	8	117	-0.9405	0.97286	0.99993	1.0	3877	10	0.4414	-0.9405
RVBD3240c:secA1	RVBD3240c	secA1	Essential	ESD	MSMEG1881	Protein export,Bacterial secretion system,Quorum sensing	188	1.0873e-35	1.1818e-06	3.7e-05	9	116	-1.2941	0.3729	0.96269	1.0	2142	11	0.63076	-1.2941
RVBD0001:dnaA	RVBD0001	dnaA	Essential	ES	MSMEG6947	Two-component system	101	2.3646e-34	1.1818e-06	3.7e-05	10	77	-1.9191	0.99537	0.99999	1.0	3944	2	0.45496	-1.9191
RVBD3808c:glfT2	RVBD3808c	glfT2	Essential	ES	MSMEG6403	Arabinogalactan biosynthesis - Mycobacterium	180	9.1172e-31	1.1818e-06	3.7e-05	11	118	-1.1315	0.96009	0.9999	1.0	3841	6	0.46216	-1.1315
RVBD0014c:pknB	RVBD0014c	pknB	Essential	ES	MSMEG0028		157	2.5282e-30	1.1818e-06	3.7e-05	12	98	-0.89722	0.99952	1.0	1.0	3989	6	0.41541	-0.89722
RVBD0667:rpoB	RVBD0667	rpoB	Essential	ES	MSMEG1367	RNA polymerase	303	2.5768e-30	1.1818e-06	3.7e-05	13	154	-1.2768	0.069132	0.70579	1.0	866	27	0.51041	-1.2768
RVBD0227c:RVBD0227c	RVBD0227c	RVBD0227c	Essential	ES	MSMEG0317		101	8.6076e-28	1.1818e-06	3.7e-05	14	69	-1.1597	0.39118	0.9665	1.0	2182	4	0.9773	-1.1597
RVBD2703:sigA	RVBD2703	sigA	Essential	ES	MSMEG2758		72	2.1886e-26	1.1818e-06	3.7e-05	15	59	-1.2482	0.99408	0.99997	1.0	3942	2	0.35674	-1.2482
RVBD0668:rpoC	RVBD0668	rpoC	Essential	ES	MSMEG1368	RNA polymerase	271	8.042000000000001e-26	1.1818e-06	3.7e-05	16	138	-1.3044	0.0033113	0.21136	1.0	129	36	0.47938	-1.3044
RVBD3051c:nrdE	RVBD3051c	nrdE	Essential	ES	MSMEG2299	Purine metabolism,Pyrimidine metabolism	176	2.7433000000000004e-25	1.1818e-06	3.7e-05	17	91	-1.459	0.88716	0.99946	1.0	3623	14	0.42324	-1.459
RVBD2201:asnB	RVBD2201	asnB	Essential	ES	MSMEG4269	"""Alanine, aspartate and glutamate metabolism"""	196	2.856e-24	1.1818e-06	3.7e-05	18	114	-0.77287	0.55453	0.98835	1.0	2666	14	0.55837	-0.77287
RVBD2245:kasA	RVBD2245	kasA	Essential	ES	MSMEG4327		86	9.4084e-24	1.1818e-06	3.7e-05	19	63	-0.78624	0.99999	1.0	1.0	4004	0	0.0	-0.78624
