id	orf	name	essentiality	mbio Call	orthologs	pathways	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc	logfc
RVBD3805c:aftB	RVBD3805c	aftB	Essential	ES	MSMEG6400	Lipoarabinomannan (LAM) biosynthesis,Arabinogalactan biosynthesis - Mycobacterium	269	1.9301e-15	1.1818e-06	0.00045	1	83	-0.53791	0.879	0.90959	1.0	3487	34	0.60577	-0.53791
RVBD0292:eccE3	RVBD0292	eccE3	Essential	ES	MSMEG0626		137	7.8775e-15	1.1818e-06	0.00045	2	52	-0.5222	0.41942	0.48771	0.852624	2279	19	0.66729	-0.5222
RVBD0290:eccD3	RVBD0290	eccD3	Essential	ES	MSMEG0623		195	3.2664e-14	1.1818e-06	0.00045	3	64	-0.4915	0.052927	0.065874	0.452629	679	25	0.69156	-0.4915
RVBD0284:eccC3	RVBD0284	eccC3	Essential	ES	MSMEG0617		393	7.1826e-14	1.1818e-06	0.00045	4	104	-0.55504	0.88735	0.9175	1.0	3509	59	0.48967	-0.55504
RVBD3150:nuoF	RVBD3150	nuoF	NonEssential	NE	MSMEG2058	Oxidative phosphorylation	22	1.7068e-13	1.1818e-06	0.00045	5	16	-0.73404	1.0	0.99998	1.0	4014	0	0.0	-0.73404
RVBD3156:nuoL	RVBD3156	nuoL	NonEssential	NE	MSMEG2052	Oxidative phosphorylation	24	1.3347e-12	1.1818e-06	0.00045	6	18	-0.49113	0.62016	0.69969	0.957532	2795	2	0.94814	-0.49113
RVBD3792:aftA	RVBD3792	aftA	Essential	ES	MSMEG6386	Arabinogalactan biosynthesis - Mycobacterium	230	7.4114e-10	2.3636e-06	0.000762	7	61	-0.55375	0.4131	0.48195	0.849975	2259	36	0.45343	-0.55375
RVBD2455c:RVBD2455c	RVBD2455c	RVBD2455c	NonEssential	GD	MSMEG4646	Glycolysis / Gluconeogenesis,Citrate cycle (TCA cycle),Pyruvate metabolism,Butanoate metabolism	176	1.1396e-09	2.3636e-06	0.000762	8	52	-0.45091	0.020926	0.025012	0.292052	412	31	0.56901	-0.45091
RVBD1565c:RVBD1565c	RVBD1565c	RVBD1565c	Essential	NE	MSMEG3187		25	1.2691e-09	1.1818e-06	0.00045	9	15	-0.48179	0.96183	0.96745	1.0	3784	1	0.65501	-0.48179
RVBD3148:nuoD	RVBD3148	nuoD	NonEssential	NE	MSMEG2060	Oxidative phosphorylation	7	2.564e-09	1.1818e-06	0.00045	10	5	-0.70784	0.99878	0.99604	1.0	3990	0	0.0	-0.70784
RVBD3154:nuoJ	RVBD3154	nuoJ	NonEssential	NE	MSMEG2054	Oxidative phosphorylation	16	9.6773e-09	1.1818e-06	0.00045	11	12	-0.53579	0.99883	0.99361	1.0	3993	0	0.0	-0.53579
RVBD3146:nuoB	RVBD3146	nuoB	NonEssential	NE	MSMEG2062	Oxidative phosphorylation	9	8.8768e-08	1.1818e-06	0.00045	12	8	-0.6055	0.99988	0.99946	1.0	4010	0	0.0	-0.6055
RVBD0282:eccA3	RVBD0282	eccA3	Essential	ES	MSMEG0615		163	9.7077e-08	8.9816e-05	0.017916	13	45	-0.53146	0.69604	0.74626	0.973258	2980	31	0.54921	-0.53146
RVBD3155:nuoK	RVBD3155	nuoK	NonEssential	NE	MSMEG2053	Oxidative phosphorylation	6	1.6451e-07	3.5454e-06	0.00099	14	4	-0.765	0.99833	0.9949	1.0	3984	0	0.0	-0.765
RVBD3849:espR	RVBD3849	espR	NonEssential	NE	MSMEG6431		5	1.7053e-07	1.1818e-06	0.00045	15	2	-0.80389	0.96849	0.94052	1.0	3817	0	0.0	-0.80389
RVBD3158:nuoN	RVBD3158	nuoN	NonEssential	NE	MSMEG2050	Oxidative phosphorylation	38	2.9873e-07	4.1362e-05	0.009119	16	17	-0.53765	0.99613	0.99638	1.0	3964	3	0.46965	-0.53765
RVBD3152:nuoH	RVBD3152	nuoH	NonEssential	NE	MSMEG2056	Oxidative phosphorylation	19	3.2686e-07	3.1908e-05	0.007863	17	11	-0.63381	0.99893	0.99456	1.0	3995	0	0.0	-0.63381
RVBD3149:nuoE	RVBD3149	nuoE	NonEssential	NE	MSMEG2059	Oxidative phosphorylation	10	3.3362e-07	3.5454e-06	0.00099	18	6	-0.55446	0.32336	0.38531	0.800525	1971	2	0.84074	-0.55446
RVBD3157:nuoM	RVBD3157	nuoM	NonEssential	NE	MSMEG2051	Oxidative phosphorylation	25	4.1251e-07	3.8999e-05	0.009076	19	12	-0.63324	0.32055	0.3946	0.805407	1959	3	1.0629	-0.63324
RVBD0289:espG3	RVBD0289	espG3	Essential	ES	MSMEG0622		84	4.6001e-07	0.00017136	0.03121	20	28	-0.48294	0.59174	0.66288	0.944389	2732	12	0.79647	-0.48294
RVBD3766:RVBD3766	RVBD3766	RVBD3766	NonEssential	NE			6	6.5656e-07	1.3e-05	0.003403	21	4	-0.7778	0.99996	0.99983	1.0	4013	0	0.0	-0.7778
RVBD3790:dprE1	RVBD3790	dprE1	Essential	ES	MSMEG6382		128	8.0877e-07	0.00040062	0.067129	22	32	-0.48942	0.99819	0.99898	1.0	3983	14	0.62673	-0.48942
RVBD3635:RVBD3635	RVBD3635	RVBD3635	Essential	GD	MSMEG6143		227	1.2079e-06	0.00054953	0.085259	23	54	-0.43241	0.01296	0.014565	0.210922	315	49	0.47216	-0.43241
RVBD0287:esxG	RVBD0287	esxG	Essential	GD	MSMEG0620		25	1.9803e-06	0.00012409	0.023627	24	11	-0.60457	0.77305	0.82628	0.998679	3170	2	0.58003	-0.60457
RVBD3151:nuoG	RVBD3151	nuoG	NonEssential	NE	MSMEG2057	Oxidative phosphorylation	15	7.6904e-06	0.0002399	0.041873	25	6	-0.75104	0.3101	0.3874	0.801349	1925	1	1.7549	-0.75104
RVBD0668:rpoC	RVBD0668	rpoC	Essential	ES	MSMEG1368	RNA polymerase	240	8.0279e-06	0.0020575	0.268077	26	41	-0.57213	0.00048304	0.00059207	0.024052	104	88	0.87239	0.87239
RVBD0291:mycP3	RVBD0291	mycP3	Essential	ES	MSMEG0624		96	8.6378e-06	0.0021118	0.268077	27	25	-0.45344	0.045581	0.061272	0.441011	616	15	0.6036	-0.45344
RVBD1094:desA2	RVBD1094	desA2	Essential	ES	MSMEG5248	Fatty acid biosynthesis,Biosynthesis of unsaturated fatty acids	67	1.2483e-05	0.0016273	0.219898	28	21	-0.61678	0.96912	0.98081	1.0	3824	7	0.89878	-0.61678
RVBD0283:eccB3	RVBD0283	eccB3	Essential	ES	MSMEG0616		156	2.8075e-05	0.0050427	0.434532	29	35	-0.51973	0.17304	0.21821	0.642365	1407	31	0.55432	-0.51973
RVBD2463:lipP	RVBD2463	lipP	NonEssential	NE	MSMEG4680		6	3.1671e-05	0.00045971	0.074067	30	3	-0.53995	0.80773	0.72643	0.963586	3264	1	0.20729	-0.53995
RVBD1481:RVBD1481	RVBD1481	RVBD1481	Essential	ES	MSMEG3149		124	4.2683e-05	0.0065719	0.481205	31	31	-0.51199	0.10602	0.1327	0.540942	1062	22	0.52046	-0.51199
RVBD1837c:glcB	RVBD1837c	glcB	Essential	ES	MSMEG3640	Pyruvate metabolism,Glyoxylate and dicarboxylate metabolism	234	4.7573e-05	0.0070163	0.489851	32	50	-0.51043	0.041724	0.062813	0.442579	588	40	0.50862	0.50862
RVBD1582c:RVBD1582c	RVBD1582c	RVBD1582c	NonEssential	NE			8	5.3367e-05	0.00079298	0.114544	33	4	-0.46386	0.083191	0.11254	0.526139	912	3	0.32007	-0.46386
RVBD2242:RVBD2242	RVBD2242	RVBD2242	Essential	ES	MSMEG4324		115	5.9293e-05	0.0085242	0.517506	34	28	-0.5159	0.6566	0.71828	0.960931	2903	25	0.55843	-0.5159
RVBD3483c:RVBD3483c	RVBD3483c	RVBD3483c	NonEssential	NE	MSMEG5043		5	6.941e-05	0.00068662	0.102723	35	3	-0.42956	0.99902	0.99721	1.0	3997	0	0.0	-0.42956
RVBD3907c:pcnA	RVBD3907c	pcnA	Essential	ES	MSMEG6926	RNA degradation	115	9.281e-05	0.012228	0.640285	36	19	-0.50418	0.9972	0.99848	1.0	3976	21	0.43356	-0.50418
RVBD3245c:mtrB	RVBD3245c	mtrB	Essential	GD	MSMEG1875	Two-component system	143	9.8458e-05	0.012906	0.650262	37	31	-0.44701	0.32581	0.42622	0.819158	1979	33	0.49125	-0.44701
RVBD0378:RVBD0378	RVBD0378	RVBD0378	NonEssential	Uncertain			2	0.00010092	7.4452e-05	0.015594	38	2	-0.4513	0.9999	0.99993	1.0	4012	0	0.0	-0.4513
RVBD1477:ripA	RVBD1477	ripA	Essential	ESD	MSMEG3145		138	0.00014869	0.016837	0.766627	39	29	-0.49787	0.0066948	0.0089355	0.159643	231	43	0.6535	0.6535
RVBD1254:RVBD1254	RVBD1254	RVBD1254	Essential	ES	MSMEG5041		175	0.00021345	0.021243	0.827077	40	37	-0.47747	0.28918	0.41021	0.812523	1855	38	0.55343	0.55343
RVBD2923c:RVBD2923c	RVBD2923c	RVBD2923c	NonEssential	NE	MSMEG2421		5	0.00021754	0.0015446	0.215677	41	3	-0.52412	0.79153	0.69212	0.953398	3213	1	0.46224	-0.52412
RVBD0286:PPE4	RVBD0286	PPE4	Essential	ES	MSMEG0619		143	0.00022591	0.022157	0.827077	42	32	-0.65223	0.31113	0.41911	0.816961	1931	17	0.53815	0.53815
RVBD1703c:RVBD1703c	RVBD1703c	RVBD1703c	NonEssential	NE	MSMEG0224	Tyrosine metabolism	6	0.00023457	0.0021946	0.270384	43	3	-0.5108	0.62446	0.59586	0.913028	2808	1	0.50636	-0.5108
