id	orf	name	essentiality	mbio Call	orthologs	pathways	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc	logfc
RVBD0668:rpoC	RVBD0668	rpoC	Essential	ES	MSMEG1368	RNA polymerase	80	7.6964000000000005e-19	3.9451e-05	0.068317	1	38	-1.7533	0.75548	0.64552	0.836852	3047	13	1.542	-1.7533
RVBD3907c:pcnA	RVBD3907c	pcnA	Essential	ES	MSMEG6926	RNA degradation	70	3.1465e-16	2.391e-05	0.068317	2	35	-1.539	0.36478	0.30321	0.596203	2052	9	1.1608	-1.539
RVBD0667:rpoB	RVBD0667	rpoB	Essential	ES	MSMEG1367	RNA polymerase	94	3.4111e-12	5.8579e-05	0.068317	3	41	-1.3882	0.023795	0.0074993	0.089095	500	18	2.0163	-1.3882
RVBD1699:pyrG	RVBD1699	pyrG	Essential	ES	MSMEG3746	Pyrimidine metabolism	119	6.0062e-11	8.2488e-05	0.068317	4	44	-1.264	0.044441	0.015782	0.137582	674	26	1.5719	-1.264
RVBD1033c:trcR	RVBD1033c	trcR	NonEssential	GA	MSMEG2916	Two-component system	14	4.7047e-07	8.2488e-05	0.068317	5	9	-2.1957	0.99887	0.97876	1.0	3949	0	0.0	-2.1957
RVBD2793c:truB	RVBD2793c	truB	NonEssential	NE	MSMEG2649		6	5.3316e-06	0.00013031	0.089934	6	6	-0.90101	0.99999	0.99995	1.0	3966	0	0.0	-0.90101
RVBD1005c:pabB	RVBD1005c	pabB	Essential	ES	MSMEG5446	Folate biosynthesis	83	7.2199e-06	0.015394	1.0	7	28	-0.93001	0.65248	0.51858	0.75843	2796	19	1.3537	1.3537
RVBD3206c:moeB1	RVBD3206c	moeB1	Essential	ES	MSMEG1937	Sulfur relay system	75	8.0245e-06	0.01363	1.0	8	27	-1.1283	0.80983	0.69425	0.864893	3170	16	1.6261	1.6261
RVBD2097c:pafA	RVBD2097c	pafA	NonEssential	NE	MSMEG3890		10	1.5442e-05	0.00061567	0.364215	9	5	-1.8727	0.10801	0.081947	0.318332	1086	2	2.6152	2.6152
RVBD2164c:RVBD2164c	RVBD2164c	RVBD2164c	Essential	GD	MSMEG4234		91	1.6462e-05	0.0303	1.0	10	30	-1.0001	0.77175	0.64634	0.837127	3079	20	1.4416	1.4416
