id	orf	name	essentiality	mbio Call	orthologs	pathways	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc	logfc
RVBD3490:otsA	RVBD3490	otsA	Essential	GD	MSMEG5892	Starch and sucrose metabolism	181	4.745e-36	1.1823e-06	8.3e-05	1	63	-0.93006	0.99899	0.83803	0.974926	3966	3	0.49036	-0.93006
RVBD0006:gyrA	RVBD0006	gyrA	Essential	ES	MSMEG0006		165	8.917500000000001e-33	1.1823e-06	8.3e-05	2	54	-1.1953	0.67211	0.23659	0.631457	2078	4	0.71559	-1.1953
RVBD3859c:gltB	RVBD3859c	gltB	Essential	ES	MSMEG6459	"Nitrogen metabolism,""Alanine, aspartate and glutamate metabolism"""	245	1.5811e-27	1.1823e-06	8.3e-05	3	63	-0.76812	0.36317	0.13167	0.525746	994	10	0.78329	-0.76812
RVBD1479:moxR1	RVBD1479	moxR1	Essential	ES	MSMEG3147		155	6.563600000000001e-27	1.1823e-06	8.3e-05	4	41	-1.2822	0.3957	0.13234	0.525746	1088	5	0.47102	-1.2822
RVBD2156c:murX	RVBD2156c	murX	Essential	ES	MSMEG4230	Peptidoglycan biosynthesis	108	1.9491e-23	1.1823e-06	8.3e-05	5	39	-0.94759	0.18134	0.017193	0.176434	600	9	0.66259	-0.94759
RVBD3150:nuoF	RVBD3150	nuoF	NonEssential	NE	MSMEG2058	Oxidative phosphorylation	22	9.642e-19	1.1823e-06	8.3e-05	6	17	-0.63777	1.0	1.0	1.0	4012	0	0.0	-0.63777
RVBD0282:eccA3	RVBD0282	eccA3	Essential	ES	MSMEG0615		159	7.7156e-17	1.1823e-06	8.3e-05	7	39	-0.91696	0.8748	0.4873	0.81446	3110	3	0.63491	-0.91696
RVBD0284:eccC3	RVBD0284	eccC3	Essential	ES	MSMEG0617		366	2.8448e-15	1.1823e-06	8.3e-05	8	56	-0.90631	0.63193	0.23478	0.631202	1892	10	0.75907	-0.90631
RVBD0005:gyrB	RVBD0005	gyrB	Essential	ES	MSMEG0005		66	4.8083e-15	1.1823e-06	8.3e-05	9	21	-1.2464	0.61006	0.21054	0.603652	1809	1	0.83524	-1.2464
RVBD2981c:ddlA	RVBD2981c	ddlA	Essential	ES	MSMEG2395	D-Alanine metabolism,Peptidoglycan biosynthesis	117	6.6587e-15	1.1823e-06	8.3e-05	10	29	-0.95371	0.035663	0.0067358	0.091761	309	4	0.82557	-0.95371
RVBD2201:asnB	RVBD2201	asnB	Essential	ES	MSMEG4269	"""Alanine, aspartate and glutamate metabolism"""	185	8.4463e-15	1.1823e-06	8.3e-05	11	33	-1.2815	0.76808	0.32178	0.710728	2516	9	0.59734	-1.2815
RVBD3766:RVBD3766	RVBD3766	RVBD3766	NonEssential	NE			6	3.4048e-14	1.1823e-06	8.3e-05	12	6	-1.2255	1.0	1.0	1.0	4011	0	0.0	-1.2255
RVBD2228c:RVBD2228c	RVBD2228c	RVBD2228c	Essential	GD	MSMEG4305	Porphyrin and chlorophyll metabolism,DNA replication	74	8.9201e-14	1.1823e-06	8.3e-05	13	21	-1.1615	0.23519	0.095343	0.477516	699	3	0.92264	-1.1615
RVBD0206c:mmpL3	RVBD0206c	mmpL3	Essential	ESD	MSMEG0250		176	5.987e-13	1.1823e-06	8.3e-05	14	33	-0.99129	0.63147	0.23478	0.631202	1889	7	0.76863	-0.99129
RVBD1013:pks16	RVBD1013	pks16	NonEssential	NE	MSMEG5435		20	1.5729e-11	1.1823e-06	8.3e-05	15	12	-0.60734	1.0	0.99999	1.0	4007	0	0.0	-0.60734
RVBD0014c:pknB	RVBD0014c	pknB	Essential	ES	MSMEG0028		124	2.5675e-11	1.1823e-06	8.3e-05	16	27	-1.0813	0.80564	0.37778	0.759445	2740	4	0.64274	-1.0813
RVBD1094:desA2	RVBD1094	desA2	Essential	ES	MSMEG5248	Fatty acid biosynthesis,Biosynthesis of unsaturated fatty acids	61	2.7941e-11	1.1823e-06	8.3e-05	17	19	-0.62567	0.15101	0.043434	0.328341	540	2	1.0363	-0.62567
RVBD3800c:pks13	RVBD3800c	pks13	Essential	ES	MSMEG6392		302	3.3186e-11	1.1823e-06	8.3e-05	18	45	-0.83938	0.69691	0.24792	0.647564	2183	9	0.64081	-0.83938
RVBD0290:eccD3	RVBD0290	eccD3	Essential	ES	MSMEG0623		192	1.4466e-10	1.1823e-06	8.3e-05	19	34	-0.70527	0.84608	0.43403	0.783728	2953	3	0.8773	-0.70527
RVBD3152:nuoH	RVBD3152	nuoH	NonEssential	NE	MSMEG2056	Oxidative phosphorylation	19	2.2093e-10	1.1823e-06	8.3e-05	20	11	-0.60287	1.0	1.0	1.0	4010	0	0.0	-0.60287
