id	orf	name	essentiality	mbio Call	orthologs	pathways	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc	logfc
RVBD2093c:tatC	RVBD2093c	tatC	Essential	GD	MSMEG3886	Protein export,Bacterial secretion system	121	8.2921e-47	1.1821e-06	5.1e-05	1	88	-1.3962	0.99618	0.85381	0.927469	3968	4	1.2826	-1.3962
RVBD3043c:ctaD	RVBD3043c	ctaD	Essential	ES	MSMEG4437	Oxidative phosphorylation	227	1.8443e-44	1.1821e-06	5.1e-05	2	129	-1.3654	0.056555	0.0053725	0.03659	957	12	0.79628	-1.3654
RVBD0667:rpoB	RVBD0667	rpoB	Essential	ES	MSMEG1367	RNA polymerase	227	1.8248e-29	1.1821e-06	5.1e-05	3	104	-1.7242	0.22817	0.085507	0.19051	2025	25	0.69537	-1.7242
RVBD1302:rfe	RVBD1302	rfe	Essential	ES	MSMEG4947	Arabinogalactan biosynthesis - Mycobacterium	227	4.3250000000000004e-26	1.1821e-06	5.1e-05	4	100	-1.4441	0.33656	0.097392	0.202069	2435	36	0.56559	-1.4441
RVBD0668:rpoC	RVBD0668	rpoC	Essential	ES	MSMEG1368	RNA polymerase	191	1.6539e-24	1.1821e-06	5.1e-05	5	88	-1.574	0.33356	0.097351	0.202069	2423	25	0.63568	-1.574
RVBD1479:moxR1	RVBD1479	moxR1	Essential	ES	MSMEG3147		160	5.96e-24	1.1821e-06	5.1e-05	6	74	-1.7558	0.5785	0.27741	0.402048	3041	31	0.60004	-1.7558
RVBD3778c:RVBD3778c	RVBD3778c	RVBD3778c	Essential	GD	MSMEG6363		115	8.130999999999999e-23	1.1821e-06	5.1e-05	7	65	-1.3682	0.91997	0.45524	0.57103	3736	8	0.67383	-1.3682
RVBD2145c:wag31	RVBD2145c	wag31	Essential	ES	MSMEG4217		86	3.0978e-22	1.1821e-06	5.1e-05	8	52	-1.6381	0.25407	0.080618	0.184311	2158	15	0.70471	-1.6381
RVBD1828:RVBD1828	RVBD1828	RVBD1828	Essential	GD	MSMEG3646		73	3.7268999999999996e-22	1.1821e-06	5.1e-05	9	44	-2.158	0.21444	0.065899	0.167761	1950	5	0.68541	-2.158
RVBD3246c:mtrA	RVBD3246c	mtrA	Essential	ES	MSMEG1874	Two-component system	57	4.516e-21	1.1821e-06	5.1e-05	10	41	-1.7183	0.42178	0.17535	0.290844	2684	6	0.93122	-1.7183
