id	orf	name	essentiality	mbio Call	orthologs	pathways	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc	logfc
RVBD2093c:tatC	RVBD2093c	tatC	Essential	GD	MSMEG3886	Protein export,Bacterial secretion system	121	2.2363e-48	1.1821e-06	1.4e-05	1	107	-2.735	1.0	1.0	1.0	4013	3	0.57838	-2.735
RVBD1302:rfe	RVBD1302	rfe	Essential	ES	MSMEG4947	Arabinogalactan biosynthesis - Mycobacterium	227	3.5821e-44	1.1821e-06	1.4e-05	2	148	-2.6286	0.33322	0.99223	1.0	2727	29	0.88566	-2.6286
RVBD3794:embA	RVBD3794	embA	Essential	ES	MSMEG6388	Arabinogalactan biosynthesis - Mycobacterium	373	4.1338e-43	1.1821e-06	1.4e-05	3	262	-1.6792	0.95882	1.0	1.0	3833	33	0.83219	-1.6792
RVBD3778c:RVBD3778c	RVBD3778c	RVBD3778c	Essential	GD	MSMEG6363		115	5.8215e-37	1.1821e-06	1.4e-05	4	98	-1.9581	0.99996	1.0	1.0	4002	2	1.1321	-1.9581
RVBD1223:htrA	RVBD1223	htrA	Essential	ES	MSMEG5070		89	6.4419e-35	1.1821e-06	1.4e-05	5	79	-2.4305	0.9997	1.0	1.0	3990	3	0.71754	-2.4305
RVBD3795:embB	RVBD3795	embB	Essential	ES	MSMEG6389	Arabinogalactan biosynthesis - Mycobacterium	369	3.4568000000000003e-34	1.1821e-06	1.4e-05	6	226	-1.8932	0.75064	0.99989	1.0	3492	50	0.86354	-1.8932
RVBD2524c:fas	RVBD2524c	fas	Essential	ES	MSMEG4757	Fatty acid biosynthesis	636	1.6327000000000002e-30	1.1821e-06	1.4e-05	7	361	-1.676	0.85719	0.99998	1.0	3659	97	1.0181	-1.676
RVBD3043c:ctaD	RVBD3043c	ctaD	Essential	ES	MSMEG4437	Oxidative phosphorylation	227	3.7116e-30	1.1821e-06	1.4e-05	8	160	-1.8685	0.95654	1.0	1.0	3828	12	0.61554	-1.8685
RVBD0206c:mmpL3	RVBD0206c	mmpL3	Essential	ESD	MSMEG0250		228	3.4842e-29	1.1821e-06	1.4e-05	9	163	-1.8004	0.78842	0.99992	1.0	3541	21	1.05	-1.8004
RVBD3793:embC	RVBD3793	embC	Essential	ES	MSMEG6387	Lipoarabinomannan (LAM) biosynthesis	412	1.302e-28	1.1821e-06	1.4e-05	10	230	-1.7518	0.93212	1.0	1.0	3780	74	0.92513	-1.7518
RVBD2174:mptA	RVBD2174	mptA	Essential	ES	MSMEG4241	Lipoarabinomannan (LAM) biosynthesis	192	2.9369000000000002e-27	1.1821e-06	1.4e-05	11	113	-2.101	0.76886	0.99991	1.0	3515	31	0.85473	-2.101
RVBD3246c:mtrA	RVBD3246c	mtrA	Essential	ES	MSMEG1874	Two-component system	57	3.451e-27	1.1821e-06	1.4e-05	12	49	-3.0388	1.0	1.0	1.0	4006	1	0.73631	-3.0388
RVBD0015c:pknA	RVBD0015c	pknA	Essential	ES	MSMEG0030		89	1.1288000000000002e-25	1.1821e-06	1.4e-05	13	75	-2.1021	0.99372	1.0	1.0	3928	5	0.95736	-2.1021
RVBD0014c:pknB	RVBD0014c	pknB	Essential	ES	MSMEG0028		151	2.3517000000000003e-25	1.1821e-06	1.4e-05	14	109	-2.0074	0.99199	1.0	1.0	3920	14	0.80236	-2.0074
RVBD1697:RVBD1697	RVBD1697	RVBD1697	Essential	ES	MSMEG3748		97	3.8722e-24	1.1821e-06	1.4e-05	15	76	-2.2006	0.3082	0.98966	1.0	2655	8	0.85981	-2.2006
RVBD1479:moxR1	RVBD1479	moxR1	Essential	ES	MSMEG3147		160	1.2158e-23	1.1821e-06	1.4e-05	16	96	-2.2975	0.91289	0.99999	1.0	3755	31	0.74213	-2.2975
RVBD3645:RVBD3645	RVBD3645	RVBD3645	Essential	ES	MSMEG6154	Purine metabolism	168	3.8518e-23	1.1821e-06	1.4e-05	17	118	-1.6768	0.43464	0.99687	1.0	2992	12	0.90848	-1.6768
RVBD3781:rfbE	RVBD3781	rfbE	Essential	ES	MSMEG6366		71	1.2995e-22	1.1821e-06	1.4e-05	18	60	-2.0977	0.99988	1.0	1.0	3998	1	1.0855	-2.0977
