id	orf	name	essentiality	mbio Call	orthologs	pathways	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc	logfc
RVBD3645:RVBD3645	RVBD3645	RVBD3645	Essential	ES	MSMEG6154	Purine metabolism	92	6.8488e-13	1.1897e-06	9.9e-05	1	46	-1.6841	0.0010166	0.00098153	0.143223	20	6	1.8239	-1.6841
RVBD3805c:aftB	RVBD3805c	aftB	Essential	ES	MSMEG6400	Lipoarabinomannan (LAM) biosynthesis,Arabinogalactan biosynthesis - Mycobacterium	154	1.7975e-12	1.1897e-06	9.9e-05	2	69	-1.2429	0.19761	0.21142	0.720506	858	2	1.7844	-1.2429
RVBD1708:RVBD1708	RVBD1708	RVBD1708	Essential	ES	MSMEG3743		52	1.2117e-11	1.1897e-06	9.9e-05	3	28	-1.6105	0.14593	0.13537	0.628652	699	3	1.0798	-1.6105
RVBD3794:embA	RVBD3794	embA	Essential	ES	MSMEG6388	Arabinogalactan biosynthesis - Mycobacterium	194	2.612e-11	1.1897e-06	9.9e-05	4	84	-1.1008	0.59176	0.49118	0.918228	2242	9	1.3616	-1.1008
RVBD2093c:tatC	RVBD2093c	tatC	Essential	GD	MSMEG3886	Protein export,Bacterial secretion system	33	6.7035e-11	1.1897e-06	9.9e-05	5	22	-2.0758	0.95723	0.88908	1.0	3774	0	0.0	-2.0758
RVBD0126:treS	RVBD0126	treS	Essential	NE	MSMEG6515	Starch and sucrose metabolism	18	2.3271e-09	1.1897e-06	9.9e-05	6	14	-1.4446	0.97688	0.96644	1.0	3862	0	0.0	-1.4446
RVBD3646c:topA	RVBD3646c	topA	Essential	ES	MSMEG6157		89	3.6347e-09	1.1897e-06	9.9e-05	7	43	-1.1423	0.35979	0.32323	0.798101	1397	5	1.1635	-1.1423
RVBD2196:qcrB	RVBD2196	qcrB	Essential	GD	MSMEG4263	Oxidative phosphorylation	97	6.2618e-09	1.1897e-06	9.9e-05	8	46	-1.2194	0.69815	0.57269	0.957124	2677	4	0.8662	-1.2194
RVBD2195:qcrA	RVBD2195	qcrA	Essential	GD	MSMEG4262	Oxidative phosphorylation	40	1.4375e-08	1.1897e-06	9.9e-05	9	23	-1.7178	0.092031	0.097538	0.580338	507	2	2.2845	-1.7178
RVBD2174:mptA	RVBD2174	mptA	Essential	ES	MSMEG4241	Lipoarabinomannan (LAM) biosynthesis	146	2.1105e-08	1.1897e-06	9.9e-05	10	58	-1.2161	0.76079	0.63241	0.977975	2897	4	1.1689	-1.2161
RVBD0014c:pknB	RVBD0014c	pknB	Essential	ES	MSMEG0028		84	3.5244e-08	1.1897e-06	9.9e-05	11	42	-1.1451	0.17234	0.19382	0.703726	794	4	1.4451	-1.1451
RVBD3795:embB	RVBD3795	embB	Essential	ES	MSMEG6389	Arabinogalactan biosynthesis - Mycobacterium	203	4.7832e-08	1.1897e-06	9.9e-05	12	70	-1.1309	0.007295	0.0090765	0.32558	84	11	0.84696	-1.1309
RVBD3043c:ctaD	RVBD3043c	ctaD	Essential	ES	MSMEG4437	Oxidative phosphorylation	79	1.6851e-07	1.1897e-06	9.9e-05	13	36	-1.2045	0.052118	0.073003	0.543669	345	5	2.0115	-1.2045
RVBD0876c:RVBD0876c	RVBD0876c	RVBD0876c	Essential	NE	MSMEG5693		11	1.8126e-07	1.1897e-06	9.9e-05	14	10	-1.1475	0.47353	0.31913	0.796666	1820	0	0.0	-1.1475
RVBD1326c:glgB	RVBD1326c	glgB	Essential	ES	MSMEG4918	Starch and sucrose metabolism	107	2.2634e-07	1.1897e-06	9.9e-05	15	40	-1.6138	0.33386	0.33425	0.806414	1297	4	1.0024	-1.6138
RVBD2194:qcrC	RVBD2194	qcrC	Essential	GD	MSMEG4261	Oxidative phosphorylation	43	2.4527e-07	1.1897e-06	9.9e-05	16	25	-1.1008	0.031117	0.037347	0.479004	253	2	2.4727	-1.1008
RVBD2916c:ffh	RVBD2916c	ffh	Essential	ES	MSMEG2430	Protein export,Bacterial secretion system,Quorum sensing	60	3.5908e-07	1.1897e-06	9.9e-05	17	26	-1.5381	0.23437	0.22168	0.727891	977	2	1.7807	-1.5381
