id	orf	name	essentiality	mbio Call	orthologs	pathways	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc	logfc
RVBD1828:RVBD1828	RVBD1828	RVBD1828	Essential	GD	MSMEG3646		52	6.8457e-11	1.1826e-06	0.00055	1	25	-2.1252	0.12927	0.28169	0.965761	1014	12	2.0921	-2.1252
RVBD0732:secY	RVBD0732	secY	Essential	ES	MSMEG1483	Protein export,Bacterial secretion system,Quorum sensing	104	6.6323e-10	1.1826e-06	0.00055	2	43	-1.6967	0.21198	0.43364	0.997967	1385	23	1.8386	-1.6967
RVBD2524c:fas	RVBD2524c	fas	Essential	ES	MSMEG4757	Fatty acid biosynthesis	612	1.2251e-08	1.1826e-06	0.00055	3	193	-1.4745	6.1564e-05	0.00020223	0.065118	11	180	1.7899	-1.4745
RVBD3808c:glfT2	RVBD3808c	glfT2	Essential	ES	MSMEG6403	Arabinogalactan biosynthesis - Mycobacterium	126	6.615e-08	1.1826e-06	0.00055	4	52	-1.6067	0.12986	0.34692	0.993132	1016	30	1.5776	-1.6067
RVBD0206c:mmpL3	RVBD0206c	mmpL3	Essential	ESD	MSMEG0250		210	7.6172e-08	1.1826e-06	0.00055	5	76	-1.3752	0.11407	0.26725	0.964668	954	51	1.6574	-1.3752
RVBD0668:rpoC	RVBD0668	rpoC	Essential	ES	MSMEG1368	RNA polymerase	172	1.0919e-07	1.1826e-06	0.00055	6	60	-1.7279	0.037767	0.086146	0.7471	467	38	1.7733	-1.7279
RVBD1111c:RVBD1111c	RVBD1111c	RVBD1111c	Essential	ESD	MSMEG5223		88	1.1201e-07	1.1826e-06	0.00055	7	33	-1.7492	0.15853	0.35829	0.993132	1159	22	1.5561	-1.7492
RVBD3801c:fadD32	RVBD3801c	fadD32	Essential	ES	MSMEG6393		154	2.0304e-07	1.1826e-06	0.00055	8	51	-1.6967	0.0092936	0.032169	0.585195	177	43	1.742	-1.6967
RVBD3790:dprE1	RVBD3790	dprE1	Essential	ES	MSMEG6382		121	2.0596e-07	1.1826e-06	0.00055	9	55	-1.2147	0.34689	0.62257	1.0	1930	17	1.3645	-1.2147
RVBD1094:desA2	RVBD1094	desA2	Essential	ES	MSMEG5248	Fatty acid biosynthesis,Biosynthesis of unsaturated fatty acids	62	2.0705e-07	5.9132e-06	0.002063	10	26	-2.4833	0.1198	0.2842	0.965761	981	16	1.6311	-2.4833
RVBD3805c:aftB	RVBD3805c	aftB	Essential	ES	MSMEG6400	Lipoarabinomannan (LAM) biosynthesis,Arabinogalactan biosynthesis - Mycobacterium	256	4.0778e-07	3.5479e-06	0.001485	11	105	-1.5145	0.73913	0.91547	1.0	3054	43	1.4234	-1.5145
RVBD3596c:clpC1	RVBD3596c	clpC1	Essential	ES	MSMEG6091		76	5.0082e-07	1.7739e-05	0.005712	12	34	-1.9312	0.2902	0.5529	1.0	1725	16	1.8386	-1.9312
RVBD1697:RVBD1697	RVBD1697	RVBD1697	Essential	ES	MSMEG3748		82	6.8327e-07	2.7201e-05	0.006876	13	36	-2.0479	0.023726	0.054466	0.672552	348	26	1.7368	-2.0479
RVBD0639:nusG	RVBD0639	nusG	Essential	ES	MSMEG1345		27	6.8919e-07	5.9132e-06	0.002063	14	16	-1.2266	0.37723	0.5857	1.0	2036	5	1.8341	-1.2266
RVBD3809c:glf	RVBD3809c	glf	Essential	ES	MSMEG6404	Galactose metabolism,Amino sugar and nucleotide sugar metabolism	81	1.2299e-06	2.0105e-05	0.006011	15	40	-1.4537	0.95647	0.99291	1.0	3814	10	1.6046	-1.4537
RVBD3794:embA	RVBD3794	embA	Essential	ES	MSMEG6388	Arabinogalactan biosynthesis - Mycobacterium	363	1.2867e-06	2.9566e-05	0.006876	16	135	-1.3928	0.4195	0.71116	1.0	2177	67	1.6248	-1.3928
