id	orf	name	essentiality	mbio Call	orthologs	pathways	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc	logfc
RVBD2524c:fas	RVBD2524c	fas	Essential	ES	MSMEG4757	Fatty acid biosynthesis	636	1.462e-47	1.1821e-06	2.2e-05	1	280	-1.1732	0.15971	0.33366	0.772444	1196	38	0.55904	-1.1732
RVBD0206c:mmpL3	RVBD0206c	mmpL3	Essential	ESD	MSMEG0250		228	1.7708e-43	1.1821e-06	2.2e-05	2	117	-1.8598	0.87609	0.93528	1.0	3605	10	0.4912	-1.8598
RVBD3778c:RVBD3778c	RVBD3778c	RVBD3778c	Essential	GD	MSMEG6363		115	5.0356e-37	1.1821e-06	2.2e-05	3	83	-1.1907	1.0	1.0	1.0	4013	0	0.0	-1.1907
RVBD1479:moxR1	RVBD1479	moxR1	Essential	ES	MSMEG3147		160	6.6491e-30	1.1821e-06	2.2e-05	4	83	-1.8549	0.66237	0.78654	0.977163	2858	11	0.68139	-1.8549
RVBD2156c:murX	RVBD2156c	murX	Essential	ES	MSMEG4230	Peptidoglycan biosynthesis	122	7.2272e-30	1.1821e-06	2.2e-05	5	79	-1.5	0.54781	0.69277	0.938335	2504	8	0.54204	-1.5
RVBD3794:embA	RVBD3794	embA	Essential	ES	MSMEG6388	Arabinogalactan biosynthesis - Mycobacterium	373	1.5753e-29	1.1821e-06	2.2e-05	6	167	-0.99233	0.30437	0.47418	0.842808	1711	15	0.67494	-0.99233
RVBD0014c:pknB	RVBD0014c	pknB	Essential	ES	MSMEG0028		151	9.795699999999999e-28	1.1821e-06	2.2e-05	7	85	-1.6892	0.99961	0.99919	1.0	3990	5	0.43037	-1.6892
RVBD1302:rfe	RVBD1302	rfe	Essential	ES	MSMEG4947	Arabinogalactan biosynthesis - Mycobacterium	227	1.6642e-27	1.1821e-06	2.2e-05	8	107	-1.2746	0.93395	0.96175	1.0	3768	12	0.60902	-1.2746
RVBD1828:RVBD1828	RVBD1828	RVBD1828	Essential	GD	MSMEG3646		73	2.0028e-26	1.1821e-06	2.2e-05	9	50	-2.4938	0.082114	0.20573	0.719509	775	3	0.67848	-2.4938
RVBD0667:rpoB	RVBD0667	rpoB	Essential	ES	MSMEG1367	RNA polymerase	228	3.7651999999999996e-26	1.1821e-06	2.2e-05	10	106	-1.6104	0.8508	0.92252	1.0	3525	7	0.61251	-1.6104
