id	orf	name	essentiality	mbio Call	orthologs	pathways	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc	logfc
RVBD1568:bioA	RVBD1568	bioA	NonEssential	NE	MSMEG3188	Biotin metabolism	80	8.3102e-06	0.06868	1.0	1	30	-1.3314	0.97383	0.40865	0.540457	3866	29	1.9512	1.9512
RVBD0249c:RVBD0249c	RVBD0249c	RVBD0249c	NonEssential	NE	MSMEG0419		15	1.0463e-05	0.0025585	1.0	2	10	-1.0428	0.99999	0.99806	1.0	3987	1	1.0322	1.0322
RVBD3729:RVBD3729	RVBD3729	RVBD3729	NonEssential	NE	MSMEG1650		31	2.171e-05	0.015145	1.0	3	15	-1.4162	0.97645	0.80398	0.878955	3875	11	1.4678	1.4678
RVBD2590:fadD9	RVBD2590	fadD9	NonEssential	NE	MSMEG2956		21	2.4412e-05	0.0084059	1.0	4	5	-1.7519	0.72129	0.3448	0.480598	3259	8	1.7055	1.7055
RVBD1653:argJ	RVBD1653	argJ	Essential	ES	MSMEG3775	Arginine biosynthesis	100	4.2608e-05	0.20085	1.0	5	32	-1.4046	0.96337	0.29555	0.433274	3834	37	1.7561	1.7561
RVBD0422c:thiD	RVBD0422c	thiD	NonEssential	GD	MSMEG0825	Thiamine metabolism	72	4.3192e-05	0.1102	1.0	6	25	-1.4779	0.97411	0.46426	0.593264	3867	22	2.1356	2.1356
RVBD1357c:RVBD1357c	RVBD1357c	RVBD1357c	NonEssential	NE	MSMEG2196		11	6.0157e-05	0.0058937	1.0	7	8	-1.0329	0.99996	0.99621	1.0	3986	0	0.0	0.0
RVBD0537c:RVBD0537c	RVBD0537c	RVBD0537c	NonEssential	NE	MSMEG1189		10	7.8403e-05	0.0057462	1.0	8	5	-1.2758	0.91219	0.76038	0.840555	3718	4	1.2521	1.2521
RVBD3496c:mce4D	RVBD3496c	mce4D	NonEssential	NE	MSMEG5897	ABC transporters	5	8.0609e-05	0.0024324	1.0	9	3	-2.7895	0.4323	0.24583	0.379497	2500	1	2.7711	2.7711
RVBD2181:RVBD2181	RVBD2181	RVBD2181	NonEssential	GA	MSMEG4247	Lipoarabinomannan (LAM) biosynthesis	12	9.2945e-05	0.0084273	1.0	10	8	-0.8991	0.35991	0.12005	0.228777	2259	3	1.9064	1.9064
RVBD2555c:alaS	RVBD2555c	alaS	Essential	ES	MSMEG3025	Aminoacyl-tRNA biosynthesis	102	9.3928e-05	0.26225	1.0	11	30	-1.0989	0.17344	8.3262e-06	8.6e-05	1561	45	2.3694	2.3694
RVBD3546:fadA5	RVBD3546	fadA5	NonEssential	NE	MSMEG5996	"Pyruvate metabolism,Glyoxylate and dicarboxylate metabolism,Propanoate metabolism,Butanoate metabolism,Fatty acid degradation,Synthesis and degradation of ketone bodies,""Valine, leucine and isoleucine degradation"",Lysine degradation,Tryptophan metabolism,Terpenoid backbone biosynthesis,Benzoate degradation,Two-component system"	6	0.00011118	0.0035196	1.0	12	5	-1.18	0.72022	0.51361	0.63601	3255	1	2.3987	2.3987
RVBD1832:gcvB	RVBD1832	gcvB	Essential	ES	MSMEG3642	"Glyoxylate and dicarboxylate metabolism,""Glycine, serine and threonine metabolism"""	215	0.00011567	0.27897	1.0	13	46	-1.5386	0.38956	0.00047935	0.002858	2359	109	2.1023	2.1023
RVBD2386c:mbtI	RVBD2386c	mbtI	Essential	GD	MSMEG4524	Biosynthesis of siderophore group nonribosomal peptides	97	0.00012317	0.27194	1.0	14	28	-1.7126	0.62851	0.0092004	0.031778	3048	47	2.2114	2.2114
RVBD1505c:RVBD1505c	RVBD1505c	RVBD1505c	NonEssential	NE			5	0.00012933	0.0036504	1.0	15	5	-0.62193	0.99987	0.99837	1.0	3985	0	0.0	0.0
RVBD1256c:cyp130	RVBD1256c	cyp130	NonEssential	NE	MSMEG5038		6	0.00014854	0.0045068	1.0	16	4	-1.6392	0.72	0.51361	0.63601	3254	2	2.0877	2.0877
RVBD2164c:RVBD2164c	RVBD2164c	RVBD2164c	Essential	GD	MSMEG4234		103	0.00016657	0.31427	1.0	17	32	-0.95381	0.36671	0.00022719	0.001535	2283	47	1.8956	1.8956
RVBD2873:mpt83	RVBD2873	mpt83	NonEssential	NE	MSMEG5196		8	0.0001695	0.0074638	1.0	18	6	-1.1669	0.99219	0.93199	0.986005	3940	1	1.0781	1.0781
RVBD2567:RVBD2567	RVBD2567	RVBD2567	NonEssential	NE	MSMEG3017		17	0.0001927	0.022823	1.0	19	8	-1.7403	0.94311	0.77957	0.858806	3788	6	1.3445	1.3445
RVBD2943:RVBD2943	RVBD2943	RVBD2943	NonEssential	NE			10	0.00022096	0.012272	1.0	20	5	-3.1323	0.90221	0.73656	0.820324	3703	2	2.1039	2.1039
RVBD1955:higB	RVBD1955	higB	NonEssential	GA			10	0.00024513	0.013337	1.0	21	7	-1.1423	0.88389	0.70426	0.794348	3658	2	2.5811	2.5811
RVBD2505c:fadD35	RVBD2505c	fadD35	NonEssential	NE	MSMEG5649		13	0.00025012	0.018371	1.0	22	3	-1.9228	0.57866	0.28126	0.419215	2910	7	1.6817	1.6817
RVBD1819c:bacA	RVBD1819c	bacA	NonEssential	NE	MSMEG4380	ABC transporters	32	0.00028356	0.069365	1.0	23	14	-1.3226	0.99915	0.97711	1.0	3980	6	1.8047	1.8047
RVBD3081:RVBD3081	RVBD3081	RVBD3081	NonEssential	NE			16	0.00031717	0.029688	1.0	24	8	-1.4726	0.77666	0.47675	0.604194	3394	5	2.0469	2.0469
RVBD2014:RVBD2014	RVBD2014	RVBD2014	NonEssential	NE	MSMEG4550		7	0.00033154	0.0098023	1.0	25	4	-2.0046	0.85318	0.67654	0.773249	3585	1	1.7402	1.7402
RVBD1702c:RVBD1702c	RVBD1702c	RVBD1702c	NonEssential	ESD	MSMEG6573		117	0.00034	0.38418	1.0	26	31	-1.5403	0.86541	0.04605	0.112278	3618	38	1.8662	1.8662
RVBD1098c:fum	RVBD1098c	fum	Essential	ES	MSMEG5240	Citrate cycle (TCA cycle),Pyruvate metabolism	107	0.000343	0.38448	1.0	27	28	-1.4814	0.42492	0.00048649	0.00288	2475	49	2.181	2.181
RVBD1267c:embR	RVBD1267c	embR	NonEssential	NE	MSMEG1642		7	0.00036993	0.011092	1.0	28	4	-1.9717	0.80111	0.5991	0.712013	3458	1	2.8194	2.8194
RVBD0941c:RVBD0941c	RVBD0941c	RVBD0941c	NonEssential	NE	MSMEG5551		8	0.00043039	0.014755	1.0	29	6	-1.1294	0.99895	0.97573	1.0	3978	0	0.0	0.0
RVBD3116:moeB2	RVBD3116	moeB2	NonEssential	NE	MSMEG1937	Sulfur relay system	11	0.00044517	0.021678	1.0	30	6	-1.6675	0.99074	0.93837	0.991246	3930	2	0.83904	0.83904
