id	orf	name	essentiality	mbio Call	orthologs	pathways	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc	logfc
RVBD1783:eccC5	RVBD1783	eccC5	Essential	GD	MSMEG0062		363	6.4462e-49	1.1818e-06	0.000146	1	159	-0.70698	0.96956	0.99412	1.0	3915	19	0.36455	-0.70698
RVBD1795:eccD5	RVBD1795	eccD5	Essential	GD			203	1.745e-48	1.1818e-06	0.000146	2	113	-0.78072	0.46047	0.72613	0.948745	2517	10	0.36133	-0.78072
RVBD1782:eccB5	RVBD1782	eccB5	Essential	GD	MSMEG0616		107	2.718e-32	1.1818e-06	0.000146	3	65	-0.70732	0.57045	0.80835	0.976974	2828	2	0.53725	-0.70732
RVBD2524c:fas	RVBD2524c	fas	Essential	ES	MSMEG4757	Fatty acid biosynthesis	701	1.6114000000000002e-19	1.1818e-06	0.000146	4	197	-0.67433	0.99094	0.99838	1.0	3978	68	0.54967	-0.67433
RVBD1111c:RVBD1111c	RVBD1111c	RVBD1111c	Essential	ESD	MSMEG5223		105	1.0064e-16	1.1818e-06	0.000146	5	51	-0.67774	0.26443	0.52528	0.869294	1906	7	0.51442	-0.67774
RVBD1796:mycP5	RVBD1796	mycP5	Essential	GD	MSMEG0624		150	1.5029e-15	1.1818e-06	0.000146	6	62	-0.63334	0.68109	0.87251	0.997259	3114	10	0.41356	-0.63334
RVBD2783c:gpsI	RVBD2783c	gpsI	Essential	ES	MSMEG2656	RNA degradation	219	4.9733e-12	1.1818e-06	0.000146	7	70	-0.93115	0.76915	0.92479	1.0	3354	26	0.4691	-0.93115
RVBD2150c:ftsZ	RVBD2150c	ftsZ	Essential	ES	MSMEG4222		57	1.6232e-10	1.1818e-06	0.000146	8	26	-1.2473	0.0011605	0.0034165	0.162031	77	9	1.0169	-1.2473
RVBD2477c:RVBD2477c	RVBD2477c	RVBD2477c	Essential	ES	MSMEG4700		119	1.1856e-09	1.1818e-06	0.000146	9	39	-0.60069	0.51516	0.76551	0.960712	2666	12	0.33396	-0.60069
RVBD1797:eccE5	RVBD1797	eccE5	Essential	GD			71	3.3509e-09	1.1818e-06	0.000146	10	31	-0.58987	0.84721	0.9499	1.0	3566	5	0.4687	-0.58987
RVBD6008:tRNA-Thr9	RVBD6008	tRNA-Thr9	Essential	NA	MSMEG5874		13	7.21e-09	1.1818e-06	0.000146	11	11	-0.58141	1.0	1.0	1.0	4014	0	0.0	-0.58141
RVBD0006:gyrA	RVBD0006	gyrA	Essential	ES	MSMEG0006		195	1.9676e-08	1.1818e-06	0.000146	12	58	-0.59338	0.88119	0.96966	1.0	3678	23	0.4178	-0.59338
RVBD1302:rfe	RVBD1302	rfe	Essential	ES	MSMEG4947	Arabinogalactan biosynthesis - Mycobacterium	232	2.1388e-08	1.1818e-06	0.000146	13	66	-0.5742	0.33015	0.59507	0.90448	2127	31	0.54251	-0.5742
RVBD1828:RVBD1828	RVBD1828	RVBD1828	Essential	GD	MSMEG3646		103	2.8279e-08	1.1818e-06	0.000146	14	37	-0.83149	0.83395	0.95064	1.0	3532	12	0.61972	-0.83149
RVBD1697:RVBD1697	RVBD1697	RVBD1697	Essential	ES	MSMEG3748		107	3.1528e-08	1.1818e-06	0.000146	15	31	-0.7269	0.029096	0.074558	0.551315	479	14	0.65302	-0.7269
RVBD3246c:mtrA	RVBD3246c	mtrA	Essential	ES	MSMEG1874	Two-component system	57	3.3576e-08	1.1818e-06	0.000146	16	24	-0.63502	0.11425	0.26207	0.736614	1170	10	0.4247	-0.63502
RVBD0001:dnaA	RVBD0001	dnaA	Essential	ES	MSMEG6947	Two-component system	90	8.7929e-08	1.1818e-06	0.000146	17	32	-0.8255	0.95695	0.98984	1.0	3891	8	0.77625	-0.8255
RVBD2201:asnB	RVBD2201	asnB	Essential	ES	MSMEG4269	"""Alanine, aspartate and glutamate metabolism"""	196	1.0503e-07	1.1818e-06	0.000146	18	58	-0.55635	0.48698	0.75019	0.956183	2585	22	0.43939	-0.55635
RVBD3794:embA	RVBD3794	embA	Essential	ES	MSMEG6388	Arabinogalactan biosynthesis - Mycobacterium	380	2.9906e-07	1.1818e-06	0.000146	19	88	-0.528	0.81201	0.94287	1.0	3476	35	0.42984	-0.528
RVBD2182c:RVBD2182c	RVBD2182c	RVBD2182c	Essential	ES	MSMEG4248	Glycerolipid metabolism,Glycerophospholipid metabolism	93	3.9881e-07	1.1818e-06	0.000146	20	29	-0.92131	0.22066	0.45106	0.839912	1735	18	0.5444	-0.92131
RVBD3908:mutT4	RVBD3908	mutT4	Essential	NE	MSMEG6927		5	4.7177e-07	1.1818e-06	0.000146	21	5	-0.79477	1.0	1.0	1.0	4013	0	0.0	-0.79477
RVBD3909:RVBD3909	RVBD3909	RVBD3909	Essential	ES	MSMEG6928		219	4.8487e-07	1.1818e-06	0.000146	22	60	-0.65315	0.74388	0.91268	1.0	3268	26	0.45369	-0.65315
RVBD0206c:mmpL3	RVBD0206c	mmpL3	Essential	ESD	MSMEG0250		280	6.6782e-07	1.1818e-06	0.000146	23	73	-0.70435	0.56074	0.80397	0.975945	2803	30	0.57323	-0.70435
RVBD1822:pgsA2	RVBD1822	pgsA2	Essential	ES	MSMEG3652	Glycerophospholipid metabolism	112	6.715e-07	1.1818e-06	0.000146	24	37	-0.46445	0.85514	0.95777	1.0	3598	5	0.49095	-0.46445
RVBD0639:nusG	RVBD0639	nusG	Essential	ES	MSMEG1345		42	9.1951e-07	1.1818e-06	0.000146	25	19	-0.70958	0.21553	0.41217	0.816412	1709	4	0.70841	-0.70958
RVBD0005:gyrB	RVBD0005	gyrB	Essential	ES	MSMEG0005		102	9.5493e-07	1.1818e-06	0.000146	26	32	-0.7609	0.026722	0.071717	0.551315	454	7	0.94467	-0.7609
RVBD3245c:mtrB	RVBD3245c	mtrB	Essential	GD	MSMEG1875	Two-component system	142	1.4138e-06	1.1818e-06	0.000146	27	37	-0.50973	0.12997	0.27715	0.747297	1264	21	0.35604	-0.50973
RVBD0509:hemA	RVBD0509	hemA	Essential	ES	MSMEG0952	Porphyrin and chlorophyll metabolism	122	1.4142e-06	1.1818e-06	0.000146	28	33	-0.70905	0.91004	0.97864	1.0	3770	10	0.4763	-0.70905
RVBD0667:rpoB	RVBD0667	rpoB	Essential	ES	MSMEG1367	RNA polymerase	280	1.7408e-06	1.1818e-06	0.000146	29	70	-0.82445	0.57242	0.80948	0.977244	2833	48	0.51085	-0.82445
RVBD0430:RVBD0430	RVBD0430	RVBD0430	Essential	ES	MSMEG0833		21	2.3628e-06	1.1818e-06	0.000146	30	12	-1.068	0.99688	0.99435	1.0	4000	0	0.0	-1.068
RVBD2984:ppk1	RVBD2984	ppk1	Essential	GD	MSMEG2391	Oxidative phosphorylation,RNA degradation	231	2.7955e-06	1.1818e-06	0.000146	31	56	-0.50182	0.13129	0.27877	0.747297	1275	25	0.45075	-0.50182
