id	orf	name	essentiality	mbio Call	orthologs	pathways	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc	logfc
RVBD1286:cysN	RVBD1286	cysN	NonEssential	GD	MSMEG4978	Sulfur metabolism,Purine metabolism,Selenocompound metabolism,Monobactam biosynthesis	145	1.0375e-06	0.010395	1.0	1	55	-1.3839	0.99863	0.97025	1.0	3962	58	1.7746	1.7746
RVBD0422c:thiD	RVBD0422c	thiD	NonEssential	GD	MSMEG0825	Thiamine metabolism	59	5.1244e-06	0.0084936	1.0	2	25	-1.4864	0.49792	0.1224	0.251651	3068	21	2.1414	2.1414
RVBD2501c:accA1	RVBD2501c	accA1	NonEssential	NE	MSMEG4716	"Pyruvate metabolism,Glyoxylate and dicarboxylate metabolism,Propanoate metabolism,Fatty acid biosynthesis,""Valine, leucine and isoleucine degradation"""	6	7.3857e-06	0.00016474	0.341584	3	4	-3.0164	0.96845	0.91952	0.97671	3898	1	1.065	-3.0164
Empty	Empty	Empty	NonEssential	NA			1	8.474e-06	1.1938e-06	0.00495	4	1	-4.5838	0.99999	1.0	1.0	3972	0	0.0	-4.5838
RVBD0343:iniC	RVBD0343	iniC	NonEssential	NE	MSMEG0698		14	9.2179e-06	0.0010684	0.886139	5	7	-2.244	0.56536	0.45947	0.595069	3221	6	2.2203	2.2203
RVBD1267c:embR	RVBD1267c	embR	NonEssential	NE	MSMEG1642		6	1.6301e-05	0.00040229	0.555693	6	4	-2.4297	0.79447	0.73111	0.823244	3640	1	2.3117	-2.4297
RVBD2576c:RVBD2576c	RVBD2576c	RVBD2576c	NonEssential	NE	MSMEG2863		3	7.8582e-05	0.000536	0.555693	7	3	-7.8579	0.99954	0.99833	1.0	3970	0	0.0	-7.8579
RVBD0692:RVBD0692	RVBD0692	RVBD0692	NonEssential	NE	MSMEG1422		6	7.9117e-05	0.0018921	1.0	8	5	-3.9263	0.88613	0.81314	0.888565	3796	1	1.9163	1.9163
RVBD0613c:RVBD0613c	RVBD0613c	RVBD0613c	NonEssential	NE	MSMEG1285		11	9.1816e-05	0.0043536	1.0	9	8	-1.5056	0.77654	0.70443	0.803427	3612	2	1.9441	1.9441
RVBD2210c:ilvE	RVBD2210c	ilvE	Essential	ES	MSMEG4276	"Cysteine and methionine metabolism,""Valine, leucine and isoleucine degradation"",""Valine, leucine and isoleucine biosynthesis"",Pantothenate and CoA biosynthesis"	61	9.2183e-05	0.046739	1.0	10	25	-1.2557	0.22464	0.010236	0.048459	2094	27	2.0924	2.0924
RVBD1393c:RVBD1393c	RVBD1393c	RVBD1393c	NonEssential	NE	MSMEG0816		17	9.5396e-05	0.0080566	1.0	11	5	-2.892	0.068426	0.013992	0.060264	1108	8	2.0368	2.0368
RVBD1271c:RVBD1271c	RVBD1271c	RVBD1271c	NonEssential	NE	MSMEG3681		5	0.00011929	0.0023028	1.0	12	2	-7.6981	0.32152	0.27537	0.424835	2490	2	2.3682	2.3682
RVBD1734c:RVBD1734c	RVBD1734c	RVBD1734c	NonEssential	NE			5	0.00015937	0.0028519	1.0	13	3	-9.335	0.36549	0.30347	0.451964	2660	2	2.0721	2.0721
RVBD2153c:murG	RVBD2153c	murG	Essential	ES	MSMEG4227	Peptidoglycan biosynthesis	91	0.00022896	0.13832	1.0	14	27	-1.9858	0.15952	0.0030047	0.021708	1728	49	1.6335	1.6335
RVBD2386c:mbtI	RVBD2386c	mbtI	Essential	GD	MSMEG4524	Biosynthesis of siderophore group nonribosomal peptides	78	0.00024569	0.11278	1.0	15	27	-1.8035	0.33804	0.015174	0.064144	2560	41	2.1537	2.1537
RVBD0249c:RVBD0249c	RVBD0249c	RVBD0249c	NonEssential	NE	MSMEG0419		15	0.00030128	0.016356	1.0	16	8	-2.2718	0.97112	0.94635	0.999114	3903	3	1.6471	1.6471
RVBD1282c:oppC	RVBD1282c	oppC	NonEssential	NE	MSMEG4996	Quorum sensing	13	0.00034118	0.014672	1.0	17	8	-2.1812	0.26096	0.16123	0.299301	2261	5	3.0787	3.0787
RVBD3530c:RVBD3530c	RVBD3530c	RVBD3530c	NonEssential	NE	MSMEG5931		6	0.00035586	0.0056333	1.0	18	3	-1.2045	0.018615	0.0056238	0.032302	516	2	4.6096	4.6096
RVBD3495c:lprN	RVBD3495c	lprN	NonEssential	NE	MSMEG5896	ABC transporters	9	0.00038127	0.010415	1.0	19	1	-11.454	0.20472	0.13423	0.265703	2002	4	3.0059	3.0059
RVBD2729c:RVBD2729c	RVBD2729c	RVBD2729c	NonEssential	NE	MSMEG2732		8	0.0003957	0.0089424	1.0	20	3	-9.9398	0.028715	0.0079802	0.03986	682	4	1.2419	1.2419
RVBD0769:RVBD0769	RVBD0769	RVBD0769	NonEssential	NE	MSMEG5858	Fatty acid biosynthesis,Biotin metabolism	4	0.0004268	0.004319	1.0	21	3	-2.2189	0.96693	0.89211	0.952523	3897	1	0.70393	0.70393
RVBD2943:RVBD2943	RVBD2943	RVBD2943	NonEssential	NE			9	0.0004938	0.012502	1.0	22	6	-1.4826	0.91532	0.86628	0.93166	3834	2	1.7898	1.7898
RVBD2405:RVBD2405	RVBD2405	RVBD2405	NonEssential	NE	MSMEG4558		4	0.00062324	0.0062565	1.0	23	2	-8.6154	0.94125	0.84785	0.918025	3858	1	0.76193	0.76193
RVBD1765A:RVBD1765A	RVBD1765A	RVBD1765A	NonEssential	NE	MSMEG1721		8	0.0006976	0.014465	1.0	24	5	-1.4981	0.96233	0.92403	0.981046	3889	2	1.1948	1.1948
RVBD1193:fadD36	RVBD1193	fadD36	NonEssential	NE	MSMEG5114		6	0.0007354	0.0097327	1.0	25	4	-3.0895	0.99529	0.97204	1.0	3950	0	0.0	0.0
RVBD1398c:vapB10	RVBD1398c	vapB10	NonEssential	NE			2	0.00076925	0.0033151	1.0	26	2	-3.5985	0.99923	0.99808	1.0	3969	0	0.0	0.0
RVBD2567:RVBD2567	RVBD2567	RVBD2567	NonEssential	NE	MSMEG3017		15	0.00077381	0.02979	1.0	27	6	-2.487	0.90851	0.85924	0.925766	3822	6	0.77401	0.77401
RVBD3516:echA19	RVBD3516	echA19	NonEssential	NE	MSMEG5915	"Propanoate metabolism,Butanoate metabolism,Fatty acid degradation,""Valine, leucine and isoleucine degradation"",Lysine degradation,Phenylalanine metabolism,Tryptophan metabolism,beta-Alanine metabolism,Limonene and pinene degradation,Geraniol degradation,Benzoate degradation,Aminobenzoate degradation,Caprolactam degradation"	8	0.0010523	0.01865	1.0	28	6	-1.1225	0.92277	0.87638	0.940078	3838	2	1.287	1.287
RVBD0577:TB27.3	RVBD0577	TB27.3	NonEssential	NE	MSMEG5616		6	0.0010672	0.017213	1.0	29	2	-6.3602	0.87425	0.7992	0.877723	3774	2	1.2333	1.2333
RVBD3116:moeB2	RVBD3116	moeB2	NonEssential	NE	MSMEG1937	Sulfur relay system	10	0.0011068	0.024903	1.0	30	4	-2.412	0.78259	0.72426	0.81839	3624	5	0.93955	0.93955
RVBD0863:RVBD0863	RVBD0863	RVBD0863	NonEssential	NE	MSMEG5704		4	0.001153	0.013794	1.0	31	3	-2.1619	0.84754	0.75544	0.844655	3725	1	1.3045	1.3045
